kdbRecvTime,x
2023-03-02D20:50:48.750000000,14900
2023-03-02D20:50:49.000000000,43345
2023-03-02D20:50:49.250000000,9501
2023-03-02D20:50:49.500000000,8788
2023-03-02D20:50:49.750000000,23090
2023-03-02D20:50:50.000000000,20311
2023-03-02D20:50:50.250000000,9076
2023-03-02D20:50:50.500000000,10652
2023-03-02D20:50:50.750000000,8358
2023-03-02D20:50:51.000000000,10220
2023-03-02D20:50:51.250000000,10625
2023-03-02D20:50:51.500000000,14557
2023-03-02D20:50:51.750000000,7180
2023-03-02D20:50:52.000000000,18500
2023-03-02D20:50:52.250000000,8763
2023-03-02D20:50:52.500000000,15852
2023-03-02D20:50:52.750000000,17321
2023-03-02D20:50:53.000000000,12525
2023-03-02D20:50:53.250000000,8317
2023-03-02D20:50:53.500000000,20800
2023-03-02D20:50:53.750000000,7517
2023-03-02D20:50:54.000000000,8933
2023-03-02D20:50:54.250000000,14876
2023-03-02D20:50:54.500000000,9512
2023-03-02D20:50:54.750000000,4493
2023-03-02D20:50:55.000000000,11445
2023-03-02D20:50:55.250000000,20158
2023-03-02D20:50:55.500000000,8019
2023-03-02D20:50:55.750000000,6640
2023-03-02D20:50:56.000000000,11372
2023-03-02D20:50:56.250000000,5485
2023-03-02D20:50:56.500000000,8773
2023-03-02D20:50:56.750000000,9941
2023-03-02D20:50:57.000000000,5476
2023-03-02D20:50:57.250000000,7344
2023-03-02D20:50:57.500000000,7085
2023-03-02D20:50:57.750000000,5619
2023-03-02D20:50:58.000000000,6357
2023-03-02D20:50:58.250000000,7316
2023-03-02D20:50:58.500000000,15942
2023-03-02D20:50:58.750000000,8109
2023-03-02D20:50:59.000000000,22274
2023-03-02D20:50:59.250000000,5813
2023-03-02D20:50:59.500000000,8979
2023-03-02D20:50:59.750000000,17794
2023-03-02D20:51:00.000000000,20372
2023-03-02D20:51:00.250000000,14147
2023-03-02D20:51:00.500000000,14457
2023-03-02D20:51:00.750000000,12747
2023-03-02D20:51:01.000000000,22288
2023-03-02D20:51:01.250000000,19239
2023-03-02D20:51:01.500000000,22683
2023-03-02D20:51:01.750000000,19976
2023-03-02D20:51:02.000000000,37371
2023-03-02D20:51:02.250000000,18358
2023-03-02D20:51:02.500000000,15578
2023-03-02D20:51:02.750000000,15240
2023-03-02D20:51:03.000000000,13973
2023-03-02D20:51:03.250000000,14047
2023-03-02D20:51:03.500000000,11363
2023-03-02D20:51:03.750000000,7896
2023-03-02D20:51:04.000000000,6889
2023-03-02D20:51:04.250000000,11615
2023-03-02D20:51:04.500000000,13414
2023-03-02D20:51:04.750000000,6824
2023-03-02D20:51:05.000000000,15489
2023-03-02D20:51:05.250000000,19956
2023-03-02D20:51:05.500000000,27371
2023-03-02D20:51:05.750000000,22660
2023-03-02D20:51:06.000000000,18955
2023-03-02D20:51:06.250000000,12662
2023-03-02D20:51:06.500000000,9595
2023-03-02D20:51:06.750000000,16166
2023-03-02D20:51:07.000000000,11657
2023-03-02D20:51:07.250000000,8549
2023-03-02D20:51:07.500000000,16209
2023-03-02D20:51:07.750000000,14156
2023-03-02D20:51:08.000000000,7764
2023-03-02D20:51:08.250000000,10798
2023-03-02D20:51:08.500000000,15540
2023-03-02D20:51:08.750000000,14435
2023-03-02D20:51:09.000000000,21677
2023-03-02D20:51:09.250000000,6020
2023-03-02D20:51:09.500000000,9943
2023-03-02D20:51:09.750000000,15018
2023-03-02D20:51:10.000000000,8970
2023-03-02D20:51:10.250000000,10045
2023-03-02D20:51:10.500000000,14011
2023-03-02D20:51:10.750000000,8193
2023-03-02D20:51:11.000000000,6153
2023-03-02D20:51:11.250000000,6608
2023-03-02D20:51:11.500000000,21024
2023-03-02D20:51:11.750000000,19661
2023-03-02D20:51:12.000000000,26053
2023-03-02D20:51:12.250000000,16142
2023-03-02D20:51:12.500000000,7521
2023-03-02D20:51:12.750000000,14870
2023-03-02D20:51:13.000000000,15189
2023-03-02D20:51:13.250000000,7793
2023-03-02D20:51:13.500000000,7391
2023-03-02D20:51:13.750000000,7034
2023-03-02D20:51:14.000000000,15132
2023-03-02D20:51:14.250000000,9808
2023-03-02D20:51:14.500000000,11788
2023-03-02D20:51:14.750000000,4688
2023-03-02D20:51:15.000000000,5449
2023-03-02D20:51:15.250000000,8917
2023-03-02D20:51:15.500000000,4917
2023-03-02D20:51:15.750000000,4513
2023-03-02D20:51:16.000000000,9183
2023-03-02D20:51:16.250000000,10102
2023-03-02D20:51:16.500000000,9508
2023-03-02D20:51:16.750000000,21313
2023-03-02D20:51:17.000000000,29070
2023-03-02D20:51:17.250000000,9078
2023-03-02D20:51:17.500000000,10600
2023-03-02D20:51:17.750000000,10656
2023-03-02D20:51:18.000000000,11163
2023-03-02D20:51:18.250000000,11599
2023-03-02D20:51:18.500000000,7171
2023-03-02D20:51:18.750000000,6253
2023-03-02D20:51:19.000000000,7110
2023-03-02D20:51:19.250000000,8550
2023-03-02D20:51:19.500000000,24479
2023-03-02D20:51:19.750000000,8642
2023-03-02D20:51:20.000000000,10743
2023-03-02D20:51:20.250000000,6649
2023-03-02D20:51:20.500000000,9584
2023-03-02D20:51:20.750000000,7997
2023-03-02D20:51:21.000000000,11175
2023-03-02D20:51:21.250000000,8252
2023-03-02D20:51:21.500000000,7583
2023-03-02D20:51:21.750000000,9400
2023-03-02D20:51:22.000000000,14087
2023-03-02D20:51:22.250000000,9923
2023-03-02D20:51:22.500000000,5121
2023-03-02D20:51:22.750000000,20936
2023-03-02D20:51:23.000000000,16985
2023-03-02D20:51:23.250000000,7116
2023-03-02D20:51:23.500000000,6987
2023-03-02D20:51:23.750000000,27732
2023-03-02D20:51:24.000000000,7279
2023-03-02D20:51:24.250000000,5018
2023-03-02D20:51:24.500000000,8499
2023-03-02D20:51:24.750000000,9665
2023-03-02D20:51:25.000000000,6372
2023-03-02D20:51:25.250000000,26169
2023-03-02D20:51:25.500000000,6284
2023-03-02D20:51:25.750000000,9492
2023-03-02D20:51:26.000000000,10464
2023-03-02D20:51:26.250000000,8402
2023-03-02D20:51:26.500000000,9383
2023-03-02D20:51:26.750000000,11204
2023-03-02D20:51:27.000000000,6319
2023-03-02D20:51:27.250000000,5405
2023-03-02D20:51:27.500000000,10598
2023-03-02D20:51:27.750000000,10508
2023-03-02D20:51:28.000000000,5771
2023-03-02D20:51:28.250000000,22701
2023-03-02D20:51:28.500000000,36071
2023-03-02D20:51:28.750000000,34431
2023-03-02D20:51:29.000000000,11562
2023-03-02D20:51:29.250000000,18983
2023-03-02D20:51:29.500000000,10969
2023-03-02D20:51:29.750000000,5678
2023-03-02D20:51:30.000000000,11066
2023-03-02D20:51:30.250000000,5397
2023-03-02D20:51:30.500000000,6048
2023-03-02D20:51:30.750000000,15860
2023-03-02D20:51:31.000000000,19364
2023-03-02D20:51:31.250000000,7490
2023-03-02D20:51:31.500000000,12042
2023-03-02D20:51:31.750000000,4953
2023-03-02D20:51:32.000000000,6639
2023-03-02D20:51:32.250000000,22777
2023-03-02D20:51:32.500000000,5927
2023-03-02D20:51:32.750000000,7985
2023-03-02D20:51:33.000000000,12752
2023-03-02D20:51:33.250000000,4604
2023-03-02D20:51:33.500000000,4223
2023-03-02D20:51:33.750000000,4412
2023-03-02D20:51:34.000000000,10667
2023-03-02D20:51:34.250000000,4293
2023-03-02D20:51:34.500000000,6187
2023-03-02D20:51:34.750000000,12513
2023-03-02D20:51:35.000000000,7207
2023-03-02D20:51:35.250000000,5471
2023-03-02D20:51:35.500000000,7864
2023-03-02D20:51:35.750000000,4224
2023-03-02D20:51:36.000000000,5184
2023-03-02D20:51:36.250000000,5734
2023-03-02D20:51:36.500000000,15736
2023-03-02D20:51:36.750000000,12763
2023-03-02D20:51:37.000000000,13013
2023-03-02D20:51:37.250000000,5755
2023-03-02D20:51:37.500000000,4282
2023-03-02D20:51:37.750000000,7471
2023-03-02D20:51:38.000000000,5910
2023-03-02D20:51:38.250000000,7851
2023-03-02D20:51:38.500000000,10450
2023-03-02D20:51:38.750000000,5065
2023-03-02D20:51:39.000000000,4938
2023-03-02D20:51:39.250000000,8077
2023-03-02D20:51:39.500000000,5429
2023-03-02D20:51:39.750000000,20499
2023-03-02D20:51:40.000000000,14573
2023-03-02D20:51:40.250000000,12921
2023-03-02D20:51:40.500000000,9017
2023-03-02D20:51:40.750000000,10940
2023-03-02D20:51:41.000000000,6541
2023-03-02D20:51:41.250000000,9951
2023-03-02D20:51:41.500000000,21356
2023-03-02D20:51:41.750000000,6827
2023-03-02D20:51:42.000000000,7785
2023-03-02D20:51:42.250000000,14659
2023-03-02D20:51:42.500000000,9262
2023-03-02D20:51:42.750000000,7664
2023-03-02D20:51:43.000000000,7912
2023-03-02D20:51:43.250000000,7847
2023-03-02D20:51:43.500000000,5474
2023-03-02D20:51:43.750000000,5940
2023-03-02D20:51:44.000000000,16539
2023-03-02D20:51:44.250000000,7927
2023-03-02D20:51:44.500000000,8015
2023-03-02D20:51:44.750000000,7351
2023-03-02D20:51:45.000000000,13026
2023-03-02D20:51:45.250000000,7550
2023-03-02D20:51:45.500000000,7536
2023-03-02D20:51:45.750000000,9152
2023-03-02D20:51:46.000000000,7518
2023-03-02D20:51:46.250000000,14813
2023-03-02D20:51:46.500000000,16134
2023-03-02D20:51:46.750000000,25085
2023-03-02D20:51:47.000000000,12250
2023-03-02D20:51:47.250000000,6879
2023-03-02D20:51:47.500000000,10597
2023-03-02D20:51:47.750000000,8367
2023-03-02D20:51:48.000000000,6878
2023-03-02D20:51:48.250000000,5697
2023-03-02D20:51:48.500000000,8680
2023-03-02D20:51:48.750000000,4989
2023-03-02D20:51:49.000000000,5637
2023-03-02D20:51:49.250000000,7074
2023-03-02D20:51:49.500000000,4739
2023-03-02D20:51:49.750000000,10928
2023-03-02D20:51:50.000000000,35996
2023-03-02D20:51:50.250000000,11739
2023-03-02D20:51:50.500000000,6878
2023-03-02D20:51:50.750000000,8237
2023-03-02D20:51:51.000000000,7897
2023-03-02D20:51:51.250000000,7253
2023-03-02D20:51:51.500000000,7466
2023-03-02D20:51:51.750000000,8961
2023-03-02D20:51:52.000000000,10295
2023-03-02D20:51:52.250000000,7385
2023-03-02D20:51:52.500000000,7625
2023-03-02D20:51:52.750000000,4502
2023-03-02D20:51:53.000000000,5248
2023-03-02D20:51:53.250000000,5722
2023-03-02D20:51:53.500000000,3548
2023-03-02D20:51:53.750000000,3916
2023-03-02D20:51:54.000000000,10159
2023-03-02D20:51:54.250000000,15553
2023-03-02D20:51:54.500000000,9769
2023-03-02D20:51:54.750000000,12429
2023-03-02D20:51:55.000000000,5936
2023-03-02D20:51:55.250000000,6909
2023-03-02D20:51:55.500000000,9469
2023-03-02D20:51:55.750000000,10686
2023-03-02D20:51:56.000000000,14645
2023-03-02D20:51:56.250000000,16870
2023-03-02D20:51:56.500000000,6954
2023-03-02D20:51:56.750000000,18135
2023-03-02D20:51:57.000000000,23162
2023-03-02D20:51:57.250000000,10057
2023-03-02D20:51:57.500000000,6616
2023-03-02D20:51:57.750000000,8825
2023-03-02D20:51:58.000000000,9543
2023-03-02D20:51:58.250000000,7655
2023-03-02D20:51:58.500000000,7566
2023-03-02D20:51:58.750000000,8472
2023-03-02D20:51:59.000000000,4848
2023-03-02D20:51:59.250000000,9262
2023-03-02D20:51:59.500000000,9080
2023-03-02D20:51:59.750000000,5509
2023-03-02D20:52:00.000000000,9025
2023-03-02D20:52:00.250000000,37749
2023-03-02D20:52:00.500000000,37629
2023-03-02D20:52:00.750000000,33088
2023-03-02D20:52:01.000000000,32074
2023-03-02D20:52:01.250000000,12061
2023-03-02D20:52:01.500000000,8388
2023-03-02D20:52:01.750000000,10200
2023-03-02D20:52:02.000000000,7629
2023-03-02D20:52:02.250000000,6780
2023-03-02D20:52:02.500000000,12234
2023-03-02D20:52:02.750000000,7127
2023-03-02D20:52:03.000000000,5784
2023-03-02D20:52:03.250000000,9123
2023-03-02D20:52:03.500000000,6006
2023-03-02D20:52:03.750000000,7984
2023-03-02D20:52:04.000000000,28302
2023-03-02D20:52:04.250000000,19766
2023-03-02D20:52:04.500000000,30387
2023-03-02D20:52:04.750000000,18605
2023-03-02D20:52:05.000000000,13994
2023-03-02D20:52:05.250000000,24379
2023-03-02D20:52:05.500000000,18683
2023-03-02D20:52:05.750000000,14193
2023-03-02D20:52:06.000000000,10184
2023-03-02D20:52:06.250000000,18774
2023-03-02D20:52:06.500000000,10184
2023-03-02D20:52:06.750000000,9020
2023-03-02D20:52:07.000000000,8544
2023-03-02D20:52:07.250000000,8085
2023-03-02D20:52:07.500000000,5895
2023-03-02D20:52:07.750000000,9636
2023-03-02D20:52:08.000000000,7826
2023-03-02D20:52:08.250000000,7347
2023-03-02D20:52:08.500000000,6143
2023-03-02D20:52:08.750000000,7148
2023-03-02D20:52:09.000000000,5773
2023-03-02D20:52:09.250000000,4423
2023-03-02D20:52:09.500000000,10216
2023-03-02D20:52:09.750000000,5293
2023-03-02D20:52:10.000000000,21009
2023-03-02D20:52:10.250000000,19715
2023-03-02D20:52:10.500000000,6874
2023-03-02D20:52:10.750000000,5234
2023-03-02D20:52:11.000000000,17677
2023-03-02D20:52:11.250000000,6090
2023-03-02D20:52:11.500000000,8082
2023-03-02D20:52:11.750000000,16327
2023-03-02D20:52:12.000000000,7069
2023-03-02D20:52:12.250000000,5655
2023-03-02D20:52:12.500000000,6934
2023-03-02D20:52:12.750000000,7809
2023-03-02D20:52:13.000000000,7065
2023-03-02D20:52:13.250000000,11789
2023-03-02D20:52:13.500000000,8371
2023-03-02D20:52:13.750000000,4886
2023-03-02D20:52:14.000000000,12510
2023-03-02D20:52:14.250000000,6808
2023-03-02D20:52:14.500000000,4479
2023-03-02D20:52:14.750000000,5793
2023-03-02D20:52:15.000000000,11113
2023-03-02D20:52:15.250000000,5822
2023-03-02D20:52:15.500000000,11750
2023-03-02D20:52:15.750000000,17615
2023-03-02D20:52:16.000000000,5866
2023-03-02D20:52:16.250000000,7888
2023-03-02D20:52:16.500000000,7147
2023-03-02D20:52:16.750000000,5526
2023-03-02D20:52:17.000000000,7126
2023-03-02D20:52:17.250000000,13878
2023-03-02D20:52:17.500000000,6028
2023-03-02D20:52:17.750000000,5376
2023-03-02D20:52:18.000000000,10634
2023-03-02D20:52:18.250000000,4571
2023-03-02D20:52:18.500000000,10737
2023-03-02D20:52:18.750000000,43907
2023-03-02D20:52:19.000000000,30914
2023-03-02D20:52:19.250000000,22497
2023-03-02D20:52:19.500000000,14708
2023-03-02D20:52:19.750000000,13890
2023-03-02D20:52:20.000000000,9329
2023-03-02D20:52:20.250000000,10136
2023-03-02D20:52:20.500000000,8552
2023-03-02D20:52:20.750000000,8669
2023-03-02D20:52:21.000000000,17193
2023-03-02D20:52:21.250000000,10340
2023-03-02D20:52:21.500000000,6528
2023-03-02D20:52:21.750000000,10425
2023-03-02D20:52:22.000000000,11500
2023-03-02D20:52:22.250000000,5226
2023-03-02D20:52:22.500000000,6085
2023-03-02D20:52:22.750000000,18183
2023-03-02D20:52:23.000000000,8679
2023-03-02D20:52:23.250000000,6419
2023-03-02D20:52:23.500000000,9688
2023-03-02D20:52:23.750000000,10355
2023-03-02D20:52:24.000000000,8328
2023-03-02D20:52:24.250000000,7753
2023-03-02D20:52:24.500000000,10162
2023-03-02D20:52:24.750000000,7789
2023-03-02D20:52:25.000000000,8805
2023-03-02D20:52:25.250000000,5471
2023-03-02D20:52:25.500000000,6523
2023-03-02D20:52:25.750000000,14610
2023-03-02D20:52:26.000000000,6758
2023-03-02D20:52:26.250000000,7074
2023-03-02D20:52:26.500000000,13012
2023-03-02D20:52:26.750000000,5659
2023-03-02D20:52:27.000000000,26333
2023-03-02D20:52:27.250000000,20818
2023-03-02D20:52:27.500000000,11481
2023-03-02D20:52:27.750000000,17519
2023-03-02D20:52:28.000000000,35202
2023-03-02D20:52:28.250000000,7964
2023-03-02D20:52:28.500000000,6502
2023-03-02D20:52:28.750000000,12973
2023-03-02D20:52:29.000000000,15100
2023-03-02D20:52:29.250000000,15513
2023-03-02D20:52:29.500000000,15098
2023-03-02D20:52:29.750000000,9983
2023-03-02D20:52:30.000000000,13322
2023-03-02D20:52:30.250000000,9027
2023-03-02D20:52:30.500000000,8949
2023-03-02D20:52:30.750000000,20304
2023-03-02D20:52:31.000000000,14656
2023-03-02D20:52:31.250000000,11679
2023-03-02D20:52:31.500000000,7602
2023-03-02D20:52:31.750000000,9122
2023-03-02D20:52:32.000000000,8701
2023-03-02D20:52:32.250000000,10211
2023-03-02D20:52:32.500000000,8229
2023-03-02D20:52:32.750000000,10997
2023-03-02D20:52:33.000000000,6782
2023-03-02D20:52:33.250000000,4210
2023-03-02D20:52:33.500000000,8365
2023-03-02D20:52:33.750000000,12112
2023-03-02D20:52:34.000000000,8023
2023-03-02D20:52:34.250000000,11755
2023-03-02D20:52:34.500000000,8047
2023-03-02D20:52:34.750000000,9655
2023-03-02D20:52:35.000000000,11616
2023-03-02D20:52:35.250000000,12413
2023-03-02D20:52:35.500000000,5541
2023-03-02D20:52:35.750000000,9750
2023-03-02D20:52:36.000000000,5757
2023-03-02D20:52:36.250000000,5068
2023-03-02D20:52:36.500000000,16675
2023-03-02D20:52:36.750000000,13149
2023-03-02D20:52:37.000000000,11732
2023-03-02D20:52:37.250000000,6524
2023-03-02D20:52:37.500000000,13673
2023-03-02D20:52:37.750000000,10593
2023-03-02D20:52:38.000000000,7645
2023-03-02D20:52:38.250000000,12997
2023-03-02D20:52:38.500000000,7824
2023-03-02D20:52:38.750000000,7642
2023-03-02D20:52:39.000000000,11820
2023-03-02D20:52:39.250000000,7724
2023-03-02D20:52:39.500000000,9004
2023-03-02D20:52:39.750000000,9194
2023-03-02D20:52:40.000000000,7079
2023-03-02D20:52:40.250000000,6482
2023-03-02D20:52:40.500000000,14647
2023-03-02D20:52:40.750000000,5804
2023-03-02D20:52:41.000000000,11428
2023-03-02D20:52:41.250000000,18414
2023-03-02D20:52:41.500000000,8018
2023-03-02D20:52:41.750000000,6954
2023-03-02D20:52:42.000000000,10394
2023-03-02D20:52:42.250000000,5305
2023-03-02D20:52:42.500000000,4678
2023-03-02D20:52:42.750000000,10240
2023-03-02D20:52:43.000000000,10114
2023-03-02D20:52:43.250000000,5774
2023-03-02D20:52:43.500000000,21411
2023-03-02D20:52:43.750000000,12428
2023-03-02D20:52:44.000000000,6861
2023-03-02D20:52:44.250000000,14503
2023-03-02D20:52:44.500000000,5418
2023-03-02D20:52:44.750000000,5391
2023-03-02D20:52:45.000000000,15722
2023-03-02D20:52:45.250000000,12099
2023-03-02D20:52:45.500000000,9334
2023-03-02D20:52:45.750000000,9449
2023-03-02D20:52:46.000000000,9700
2023-03-02D20:52:46.250000000,18769
2023-03-02D20:52:46.500000000,10727
2023-03-02D20:52:46.750000000,10062
2023-03-02D20:52:47.000000000,7092
2023-03-02D20:52:47.250000000,7342
2023-03-02D20:52:47.500000000,11680
2023-03-02D20:52:47.750000000,6019
2023-03-02D20:52:48.000000000,14186
2023-03-02D20:52:48.250000000,11547
2023-03-02D20:52:48.500000000,8646
2023-03-02D20:52:48.750000000,5099
2023-03-02D20:52:49.000000000,13999
2023-03-02D20:52:49.250000000,10308
2023-03-02D20:52:49.500000000,11230
2023-03-02D20:52:49.750000000,16506
2023-03-02D20:52:50.000000000,14557
2023-03-02D20:52:50.250000000,9043
2023-03-02D20:52:50.500000000,10860
2023-03-02D20:52:50.750000000,11341
2023-03-02D20:52:51.000000000,9952
2023-03-02D20:52:51.250000000,10233
2023-03-02D20:52:51.500000000,17202
2023-03-02D20:52:51.750000000,9146
2023-03-02D20:52:52.000000000,17966
2023-03-02D20:52:52.250000000,6564
2023-03-02D20:52:52.500000000,8429
2023-03-02D20:52:52.750000000,11516
2023-03-02D20:52:53.000000000,11222
2023-03-02D20:52:53.250000000,5727
2023-03-02D20:52:53.500000000,15358
2023-03-02D20:52:53.750000000,22869
2023-03-02D20:52:54.000000000,6537
2023-03-02D20:52:54.250000000,10916
2023-03-02D20:52:54.500000000,7591
2023-03-02D20:52:54.750000000,8648
2023-03-02D20:52:55.000000000,12148
2023-03-02D20:52:55.250000000,10774
2023-03-02D20:52:55.500000000,7790
2023-03-02D20:52:55.750000000,7161
2023-03-02D20:52:56.000000000,11623
2023-03-02D20:52:56.250000000,5208
2023-03-02D20:52:56.500000000,5649
2023-03-02D20:52:56.750000000,8995
2023-03-02D20:52:57.000000000,5737
2023-03-02D20:52:57.250000000,9424
2023-03-02D20:52:57.500000000,12522
2023-03-02D20:52:57.750000000,7106
2023-03-02D20:52:58.000000000,5139
2023-03-02D20:52:58.250000000,7635
2023-03-02D20:52:58.500000000,7183
2023-03-02D20:52:58.750000000,11477
2023-03-02D20:52:59.000000000,7786
2023-03-02D20:52:59.250000000,5618
2023-03-02D20:52:59.500000000,14707
2023-03-02D20:52:59.750000000,12962
2023-03-02D20:53:00.000000000,20990
2023-03-02D20:53:00.250000000,31232
2023-03-02D20:53:00.500000000,36723
2023-03-02D20:53:00.750000000,27829
2023-03-02D20:53:01.000000000,12071
2023-03-02D20:53:01.250000000,17653
2023-03-02D20:53:01.500000000,11115
2023-03-02D20:53:01.750000000,5457
2023-03-02D20:53:02.000000000,11377
2023-03-02D20:53:02.250000000,14974
2023-03-02D20:53:02.500000000,9196
2023-03-02D20:53:02.750000000,11786
2023-03-02D20:53:03.000000000,13692
2023-03-02D20:53:03.250000000,7524
2023-03-02D20:53:03.500000000,8397
2023-03-02D20:53:03.750000000,7243
2023-03-02D20:53:04.000000000,6790
2023-03-02D20:53:04.250000000,6420
2023-03-02D20:53:04.500000000,8908
2023-03-02D20:53:04.750000000,9093
2023-03-02D20:53:05.000000000,6142
2023-03-02D20:53:05.250000000,8584
2023-03-02D20:53:05.500000000,19122
2023-03-02D20:53:05.750000000,11488
2023-03-02D20:53:06.000000000,18673
2023-03-02D20:53:06.250000000,7912
2023-03-02D20:53:06.500000000,14559
2023-03-02D20:53:06.750000000,20480
2023-03-02D20:53:07.000000000,9013
2023-03-02D20:53:07.250000000,7540
2023-03-02D20:53:07.500000000,10749
2023-03-02D20:53:07.750000000,4929
2023-03-02D20:53:08.000000000,11321
2023-03-02D20:53:08.250000000,16109
2023-03-02D20:53:08.500000000,20215
2023-03-02D20:53:08.750000000,14203
2023-03-02D20:53:09.000000000,11710
2023-03-02D20:53:09.250000000,8805
2023-03-02D20:53:09.500000000,12570
2023-03-02D20:53:09.750000000,10772
2023-03-02D20:53:10.000000000,25032
2023-03-02D20:53:10.250000000,11394
2023-03-02D20:53:10.500000000,7478
2023-03-02D20:53:10.750000000,11468
2023-03-02D20:53:11.000000000,7476
2023-03-02D20:53:11.250000000,6102
2023-03-02D20:53:11.500000000,11285
2023-03-02D20:53:11.750000000,9248
2023-03-02D20:53:12.000000000,11257
2023-03-02D20:53:12.250000000,13739
2023-03-02D20:53:12.500000000,6691
2023-03-02D20:53:12.750000000,7683
2023-03-02D20:53:13.000000000,8532
2023-03-02D20:53:13.250000000,6592
2023-03-02D20:53:13.500000000,6449
2023-03-02D20:53:13.750000000,13711
2023-03-02D20:53:14.000000000,5292
2023-03-02D20:53:14.250000000,12398
2023-03-02D20:53:14.500000000,23771
2023-03-02D20:53:14.750000000,33746
2023-03-02D20:53:15.000000000,7469
2023-03-02D20:53:15.250000000,15015
2023-03-02D20:53:15.500000000,10808
2023-03-02D20:53:15.750000000,6000
2023-03-02D20:53:16.000000000,10032
2023-03-02D20:53:16.250000000,14543
2023-03-02D20:53:16.500000000,6244
2023-03-02D20:53:16.750000000,8896
2023-03-02D20:53:17.000000000,15591
2023-03-02D20:53:17.250000000,10006
2023-03-02D20:53:17.500000000,10914
2023-03-02D20:53:17.750000000,9497
2023-03-02D20:53:18.000000000,10327
2023-03-02D20:53:18.250000000,19893
2023-03-02D20:53:18.500000000,11641
2023-03-02D20:53:18.750000000,6879
2023-03-02D20:53:19.000000000,13823
2023-03-02D20:53:19.250000000,16717
2023-03-02D20:53:19.500000000,8364
2023-03-02D20:53:19.750000000,8574
2023-03-02D20:53:20.000000000,17969
2023-03-02D20:53:20.250000000,9261
2023-03-02D20:53:20.500000000,7007
2023-03-02D20:53:20.750000000,18521
2023-03-02D20:53:21.000000000,15086
2023-03-02D20:53:21.250000000,9063
2023-03-02D20:53:21.500000000,16205
2023-03-02D20:53:21.750000000,9963
2023-03-02D20:53:22.000000000,9869
2023-03-02D20:53:22.250000000,14844
2023-03-02D20:53:22.500000000,7367
2023-03-02D20:53:22.750000000,6855
2023-03-02D20:53:23.000000000,7203
2023-03-02D20:53:23.250000000,16787
2023-03-02D20:53:23.500000000,10478
2023-03-02D20:53:23.750000000,14939
2023-03-02D20:53:24.000000000,5691
2023-03-02D20:53:24.250000000,5528
2023-03-02D20:53:24.500000000,8602
2023-03-02D20:53:24.750000000,14636
2023-03-02D20:53:25.000000000,6202
2023-03-02D20:53:25.250000000,6404
2023-03-02D20:53:25.500000000,7787
2023-03-02D20:53:25.750000000,10189
2023-03-02D20:53:26.000000000,18450
2023-03-02D20:53:26.250000000,12117
2023-03-02D20:53:26.500000000,5371
2023-03-02D20:53:26.750000000,6718
2023-03-02D20:53:27.000000000,12497
2023-03-02D20:53:27.250000000,5926
2023-03-02D20:53:27.500000000,8901
2023-03-02D20:53:27.750000000,12738
2023-03-02D20:53:28.000000000,5489
2023-03-02D20:53:28.250000000,7566
2023-03-02D20:53:28.500000000,14478
2023-03-02D20:53:28.750000000,6743
2023-03-02D20:53:29.000000000,7694
2023-03-02D20:53:29.250000000,27860
2023-03-02D20:53:29.500000000,31922
2023-03-02D20:53:29.750000000,23892
2023-03-02D20:53:30.000000000,17519
2023-03-02D20:53:30.250000000,14985
2023-03-02D20:53:30.500000000,9118
2023-03-02D20:53:30.750000000,10830
2023-03-02D20:53:31.000000000,14391
2023-03-02D20:53:31.250000000,13864
2023-03-02D20:53:31.500000000,13130
2023-03-02D20:53:31.750000000,6217
2023-03-02D20:53:32.000000000,6330
2023-03-02D20:53:32.250000000,11524
2023-03-02D20:53:32.500000000,7996
2023-03-02D20:53:32.750000000,6316
2023-03-02D20:53:33.000000000,10348
2023-03-02D20:53:33.250000000,13432
2023-03-02D20:53:33.500000000,5907
2023-03-02D20:53:33.750000000,18274
2023-03-02D20:53:34.000000000,9456
2023-03-02D20:53:34.250000000,5597
2023-03-02D20:53:34.500000000,9352
2023-03-02D20:53:34.750000000,7744
2023-03-02D20:53:35.000000000,7147
2023-03-02D20:53:35.250000000,9389
2023-03-02D20:53:35.500000000,8488
2023-03-02D20:53:35.750000000,6379
2023-03-02D20:53:36.000000000,12512
2023-03-02D20:53:36.250000000,14001
2023-03-02D20:53:36.500000000,6652
2023-03-02D20:53:36.750000000,5434
2023-03-02D20:53:37.000000000,13907
2023-03-02D20:53:37.250000000,5346
2023-03-02D20:53:37.500000000,7690
2023-03-02D20:53:37.750000000,10886
2023-03-02D20:53:38.000000000,9116
2023-03-02D20:53:38.250000000,9897
2023-03-02D20:53:38.500000000,8265
2023-03-02D20:53:38.750000000,6860
2023-03-02D20:53:39.000000000,5223
2023-03-02D20:53:39.250000000,13966
2023-03-02D20:53:39.500000000,5701
2023-03-02D20:53:39.750000000,13166
2023-03-02D20:53:40.000000000,13329
2023-03-02D20:53:40.250000000,9372
2023-03-02D20:53:40.500000000,6599
2023-03-02D20:53:40.750000000,14412
2023-03-02D20:53:41.000000000,8982
2023-03-02D20:53:41.250000000,11943
2023-03-02D20:53:41.500000000,8386
2023-03-02D20:53:41.750000000,16985
2023-03-02D20:53:42.000000000,5386
2023-03-02D20:53:42.250000000,7797
2023-03-02D20:53:42.500000000,6446
2023-03-02D20:53:42.750000000,10457
2023-03-02D20:53:43.000000000,8729
2023-03-02D20:53:43.250000000,8195
