Connection#,Topic,Count,Size (Bytes),Publish Time (UTC),Log Time (UTC),Travel Elapsed (ms),E2E Elapsed (ms),MDS Elapsed (ms)
1_0,nbbo,16564,805825,15:21:07.1499490,15:21:07.1555250,5.576,38.697,33.121
1_5,trade,239,14114,15:21:07.3991679,15:21:07.4239980,24.8301,302.1631,277.333
1_7,trade,16,1219,15:21:07.3982180,15:21:07.4239890,25.771,302.1541,276.3831
1_1,trade,1820,104106,15:21:07.3978360,15:21:07.4240500,26.214,302.2151,276.0011
1_4,trade,479,27831,15:21:07.3981049,15:21:07.4240500,25.9451,302.2151,276.27
1_6,trade,22,1558,15:21:07.3976939,15:21:07.4240550,26.3611,302.2201,275.859
1_2,trade,1685,93562,15:21:07.3974539,15:21:07.4240560,26.6021,302.2211,275.619
1_0,trade,4884,276770,15:21:07.3993809,15:21:07.4240710,24.6901,302.2361,277.546
1_3,trade,1727,99628,15:21:07.3985400,15:21:07.4241910,25.651,302.3561,276.7051
1_6,nbbo,31,1817,15:21:08.1459079,15:21:08.1467130,0.8051,46.6911,45.886
1_7,nbbo,23,1393,15:21:08.1460810,15:21:08.1467430,0.662,46.7211,46.0591
1_5,nbbo,165,8503,15:21:08.1461970,15:21:08.1467550,0.558,46.7331,46.1751
1_4,nbbo,482,24043,15:21:08.1460469,15:21:08.1467800,0.7331,46.7581,46.025
1_3,nbbo,1305,64283,15:21:08.1461411,15:21:08.1473270,1.1859,47.3051,46.1192
1_2,nbbo,1959,95679,15:21:08.1458360,15:21:08.1473350,1.499,47.3131,45.8141
1_1,nbbo,2378,118021,15:21:08.1459599,15:21:08.1474470,1.4871,47.4251,45.938
1_7,trade,9,804,15:21:08.1487969,15:21:08.1491440,0.3471,45.9021,45.555
1_6,trade,16,1182,15:21:08.1486829,15:21:08.1491520,0.4691,45.9101,45.441
1_4,trade,272,15577,15:21:08.1487740,15:21:08.1491610,0.387,45.9191,45.5321
1_5,trade,87,5393,15:21:08.1488669,15:21:08.1492020,0.3351,45.9601,45.625
1_1,trade,1225,71779,15:21:08.1487110,15:21:08.1492710,0.56,46.0291,45.4691
1_3,trade,878,49371,15:21:08.1488220,15:21:08.1492650,0.443,46.0231,45.5801
1_0,nbbo,10158,493487,15:21:08.1462969,15:21:08.1513080,5.0111,51.2861,46.275
1_2,trade,1229,67564,15:21:08.1486219,15:21:08.1515120,2.8901,48.2701,45.38
1_0,trade,2949,162349,15:21:08.1489060,15:21:08.1516170,2.711,48.3751,45.6641
1_5,nbbo,301,15215,15:21:09.1475449,15:21:09.1482560,0.7111,47.4041,46.693
1_7,nbbo,38,2193,15:21:09.1473999,15:21:09.1502530,2.8531,49.4011,46.548
1_3,nbbo,2027,99599,15:21:09.1474749,15:21:09.1503930,2.9181,49.5411,46.623
1_6,nbbo,93,4931,15:21:09.1471409,15:21:09.1482480,1.1071,47.3961,46.289
1_4,nbbo,1027,50927,15:21:09.1473540,15:21:09.1504230,3.069,49.5711,46.5021
1_1,nbbo,3425,169189,15:21:09.1472449,15:21:09.1505120,3.2671,49.6601,46.393
1_2,nbbo,3222,157017,15:21:09.1470510,15:21:09.1505730,3.522,49.7211,46.1991
1_6,trade,53,3414,15:21:09.1502130,15:21:09.1508080,0.595,45.3051,44.7101
1_7,trade,10,848,15:21:09.1503409,15:21:09.1508180,0.4771,45.3151,44.838
1_5,trade,131,8006,15:21:09.1504749,15:21:09.1508600,0.3851,45.3571,44.972
1_4,trade,550,32789,15:21:09.1503110,15:21:09.1508740,0.563,45.3711,44.8081
1_2,trade,1684,95385,15:21:09.1501529,15:21:09.1509470,0.7941,45.4441,44.65
1_1,trade,1521,86359,15:21:09.1502409,15:21:09.1509480,0.7071,45.4451,44.738
1_3,trade,1173,66581,15:21:09.1503790,15:21:09.1509560,0.577,45.4531,44.8761
1_0,nbbo,19357,939509,15:21:09.1476800,15:21:09.1522500,4.57,51.3981,46.8281
1_0,trade,5028,286154,15:21:09.1505329,15:21:09.1585750,8.0421,53.0721,45.03
1_6,nbbo,79,4223,15:21:10.1467320,15:21:10.1476380,0.906,41.4241,40.5181
1_5,nbbo,131,6739,15:21:10.1470570,15:21:10.1476990,0.642,41.4851,40.8431
1_7,nbbo,127,6619,15:21:10.1469450,15:21:10.1477090,0.764,41.4951,40.7311
1_4,nbbo,666,33207,15:21:10.1469049,15:21:10.1477310,0.8261,41.5171,40.691
1_2,nbbo,2208,106715,15:21:10.1466580,15:21:10.1477950,1.137,41.5811,40.4441
1_3,nbbo,1397,68731,15:21:10.1470050,15:21:10.1478150,0.81,41.6011,40.7911
1_1,nbbo,2572,126919,15:21:10.1468160,15:21:10.1478650,1.049,41.6511,40.6021
1_0,nbbo,14903,724443,15:21:10.1471708,15:21:10.1491020,1.9312,42.8881,40.9569
1_6,trade,27,1944,15:21:10.1491989,15:21:10.1495640,0.3651,39.6401,39.275
1_7,trade,23,1575,15:21:10.1492919,15:21:10.1495970,0.3051,39.6731,39.368
1_5,trade,123,7005,15:21:10.1493469,15:21:10.1496190,0.2721,39.6951,39.423
1_4,trade,313,18335,15:21:10.1492720,15:21:10.1496210,0.349,39.6971,39.3481
1_2,trade,978,55813,15:21:10.1491549,15:21:10.1496330,0.4781,39.7091,39.231
1_1,trade,1163,66676,15:21:10.1492220,15:21:10.1496740,0.452,39.7501,39.2981
1_3,trade,857,48118,15:21:10.1493110,15:21:10.1496820,0.371,39.7581,39.3871
1_0,trade,3018,167693,15:21:10.1493789,15:21:10.1499290,0.5501,40.0051,39.455
1_6,nbbo,47,2617,15:21:11.1458670,15:21:11.1466780,0.811,45.92,45.109
1_7,nbbo,69,3705,15:21:11.1460509,15:21:11.1467100,0.6591,45.952,45.2929
1_5,nbbo,176,9003,15:21:11.1461619,15:21:11.1467120,0.5501,45.954,45.4039
1_4,nbbo,594,29731,15:21:11.1460139,15:21:11.1533320,7.3181,52.574,45.2559
1_6,trade,10,810,15:21:11.1479150,15:21:11.1534050,5.49,50.001,44.511
1_4,trade,295,17209,15:21:11.1479819,15:21:11.1534080,5.4261,50.004,44.5779
1_5,trade,126,7493,15:21:11.1480689,15:21:11.1534140,5.3451,50.01,44.6649
1_7,trade,70,4450,15:21:11.1480059,15:21:11.1534170,5.4111,50.013,44.6019
1_3,nbbo,1179,57915,15:21:11.1461080,15:21:11.1534210,7.313,52.663,45.35
1_2,nbbo,1521,74293,15:21:11.1458040,15:21:11.1534290,7.625,52.671,45.046
1_2,trade,687,37988,15:21:11.1478730,15:21:11.1534840,5.611,50.08,44.469
1_1,nbbo,1676,83101,15:21:11.1459379,15:21:11.1534850,7.5471,52.727,45.1799
1_3,trade,546,30442,15:21:11.1480349,15:21:11.1535060,5.4711,50.102,44.6309
1_1,trade,705,39356,15:21:11.1479379,15:21:11.1536000,5.6621,50.196,44.5339
1_0,nbbo,10598,514461,15:21:11.1462600,15:21:11.1545140,8.254,53.756,45.502
1_0,trade,2057,113199,15:21:11.1481009,15:21:11.1547420,6.6411,51.338,44.6969
1_6,nbbo,30,1759,15:21:12.1438620,15:21:12.1444550,0.593,38.609,38.016
1_7,nbbo,40,2265,15:21:12.1439949,15:21:12.1444680,0.4731,38.622,38.1489
1_4,nbbo,665,33039,15:21:12.1439639,15:21:12.1445020,0.5381,38.656,38.1179
1_5,nbbo,122,6333,15:21:12.1440849,15:21:12.1449640,0.8791,39.118,38.2389
1_3,nbbo,1146,56627,15:21:12.1440410,15:21:12.1449830,0.942,39.137,38.195
1_2,nbbo,1294,62979,15:21:12.1438129,15:21:12.1449820,1.1691,39.136,37.9669
1_1,nbbo,1633,80829,15:21:12.1438979,15:21:12.1450040,1.1061,39.158,38.0519
1_5,trade,80,5046,15:21:12.1456920,15:21:12.1458970,0.205,37.911,37.706
1_7,trade,11,893,15:21:12.1456409,15:21:12.1459050,0.2641,37.919,37.6549
1_4,trade,346,20388,15:21:12.1456180,15:21:12.1459120,0.294,37.926,37.632
1_6,trade,27,1878,15:21:12.1455559,15:21:12.1459190,0.3631,37.933,37.5699
1_3,trade,665,37838,15:21:12.1456590,15:21:12.1459380,0.279,37.952,37.673
1_1,trade,695,39390,15:21:12.1455769,15:21:12.1459550,0.3781,37.969,37.5909
1_2,trade,834,45777,15:21:12.1455129,15:21:12.1459590,0.4461,37.973,37.5269
1_0,nbbo,6815,331047,15:21:12.1441500,15:21:12.1537880,9.638,47.942,38.304
1_0,trade,1647,90831,15:21:12.1457170,15:21:12.1540190,8.302,46.033,37.731
1_7,nbbo,24,1469,15:21:13.1455750,15:21:13.1462050,0.63,55.1679,54.5379
1_6,nbbo,33,1923,15:21:13.1454169,15:21:13.1462340,0.8171,55.1969,54.3798
1_5,nbbo,282,14249,15:21:13.1456700,15:21:13.1462380,0.568,55.2009,54.6329
1_4,nbbo,610,30267,15:21:13.1455439,15:21:13.1462680,0.7241,55.2309,54.5068
1_2,nbbo,1873,91161,15:21:13.1453590,15:21:13.1463100,0.951,55.2729,54.3219
1_1,nbbo,1878,92959,15:21:13.1454790,15:21:13.1463400,0.861,55.3029,54.4419
1_3,nbbo,1237,60787,15:21:13.1456230,15:21:13.1463430,0.72,55.3059,54.5859
1_0,nbbo,13063,635253,15:21:13.1457650,15:21:13.1472680,1.503,56.2309,54.7279
1_6,trade,5,565,15:21:13.1475750,15:21:13.1479310,0.356,54.454,54.098
1_7,trade,7,682,15:21:13.1476550,15:21:13.1479450,0.29,54.468,54.178
1_4,trade,337,19014,15:21:13.1476359,15:21:13.1479480,0.3121,54.471,54.1589
1_2,trade,919,51004,15:21:13.1475339,15:21:13.1479740,0.4401,54.497,54.0569
1_5,trade,223,13118,15:21:13.1477080,15:21:13.1479770,0.269,54.5,54.231
1_1,trade,884,50266,15:21:13.1475939,15:21:13.1479980,0.4041,54.521,54.1169
1_3,trade,598,33270,15:21:13.1476779,15:21:13.1480220,0.3441,54.545,54.2009
1_0,trade,2715,151593,15:21:13.1477390,15:21:13.1482640,0.525,54.787,54.262
1_6,nbbo,24,1465,15:21:14.1448280,15:21:14.1456550,0.827,54.0941,53.2671
1_7,nbbo,7,615,15:21:14.1449930,15:21:14.1457120,0.719,54.1511,53.4321
1_5,nbbo,126,6457,15:21:14.1450919,15:21:14.1456980,0.6061,54.1371,53.531
1_6,trade,9,745,15:21:14.1472669,15:21:14.1518620,4.5951,58.118,53.5229
1_5,trade,90,5330,15:21:14.1474570,15:21:14.1518730,4.416,58.129,53.713
1_7,trade,1,343,15:21:14.1473859,15:21:14.1518760,4.4901,58.132,53.6419
1_4,nbbo,366,18291,15:21:14.1449599,15:21:14.1519000,6.9401,60.3391,53.399
1_3,nbbo,682,33711,15:21:14.1450429,15:21:14.1519160,6.8731,60.3551,53.482
1_4,trade,228,12965,15:21:14.1473620,15:21:14.1519490,4.587,58.205,53.618
1_2,nbbo,1059,51721,15:21:14.1447619,15:21:14.1519540,7.1921,60.3931,53.201
1_1,nbbo,1002,49847,15:21:14.1448900,15:21:14.1519790,7.089,60.4181,53.3291
1_3,trade,410,22895,15:21:14.1474179,15:21:14.1520020,4.5841,58.258,53.6739
1_1,trade,687,38487,15:21:14.1472969,15:21:14.1521200,4.8231,58.376,53.5529
1_2,trade,754,41574,15:21:14.1472099,15:21:14.1521130,4.9031,58.369,53.4659
1_0,nbbo,5051,245245,15:21:14.1451700,15:21:14.1525870,7.417,61.0261,53.6091
1_0,trade,2035,110406,15:21:14.1475000,15:21:14.1528700,5.37,59.126,53.756
1_6,nbbo,36,2065,15:21:15.1476390,15:21:15.1485770,0.938,34.947,34.009
1_7,nbbo,20,1261,15:21:15.1478559,15:21:15.1486190,0.7631,34.989,34.2259
1_5,nbbo,195,10001,15:21:15.1479709,15:21:15.1486390,0.6681,35.009,34.3409
1_4,nbbo,696,34543,15:21:15.1478179,15:21:15.1486920,0.8741,35.062,34.1879
1_2,nbbo,2678,130045,15:21:15.1475590,15:21:15.1491730,1.614,35.543,33.929
1_3,nbbo,1357,66967,15:21:15.1479160,15:21:15.1491820,1.266,35.552,34.286
1_1,nbbo,2600,128477,15:21:15.1477259,15:21:15.1492000,1.4741,35.57,34.0959
1_6,trade,10,829,15:21:15.1512120,15:21:15.1518220,0.61,32.099,31.489
1_7,trade,2,382,15:21:15.1513469,15:21:15.1518470,0.5001,32.124,31.6239
1_4,trade,439,25505,15:21:15.1513200,15:21:15.1518630,0.543,32.14,31.597
1_5,trade,169,9895,15:21:15.1514318,15:21:15.1518800,0.4482,32.157,31.7088
1_3,trade,963,56063,15:21:15.1513850,15:21:15.1519520,0.567,32.229,31.662
1_1,trade,1659,98018,15:21:15.1512459,15:21:15.1523530,1.1071,32.63,31.5229
1_2,trade,1958,111997,15:21:15.1511339,15:21:15.1523700,1.2361,32.647,31.4109
1_0,nbbo,15375,747087,15:21:15.1480899,15:21:15.1548660,6.7761,41.236,34.4599
1_0,trade,6355,369199,15:21:15.1514909,15:21:15.1554610,3.9701,35.738,31.7679
1_6,nbbo,45,2505,15:21:16.1486459,15:21:16.1499060,1.2601,34.71,33.4499
1_7,nbbo,43,2399,15:21:16.1489610,15:21:16.1499570,0.996,34.761,33.765
1_5,nbbo,241,12173,15:21:16.1491530,15:21:16.1500320,0.879,34.836,33.957
1_4,nbbo,1315,65143,15:21:16.1489080,15:21:16.1500610,1.153,34.865,33.712
1_2,nbbo,3919,191059,15:21:16.1485379,15:21:16.1506320,2.0941,35.436,33.3419
1_3,nbbo,3099,152285,15:21:16.1490629,15:21:16.1506730,1.6101,35.477,33.8669
1_1,nbbo,4108,202785,15:21:16.1487700,15:21:16.1506940,1.924,35.498,33.574
1_6,trade,16,1195,15:21:16.1530989,15:21:16.1537270,0.6281,33.4891,32.861
1_7,trade,10,799,15:21:16.1532500,15:21:16.1537370,0.487,33.4991,33.0121
1_5,trade,92,5613,15:21:16.1533400,15:21:16.1558690,2.529,35.6311,33.1021
1_4,trade,948,54010,15:21:16.1532110,15:21:16.1559140,2.703,35.6761,32.9731
1_2,trade,1823,102374,15:21:16.1530300,15:21:16.1559530,2.923,35.7151,32.7921
1_1,trade,1854,105114,15:21:16.1531309,15:21:16.1559810,2.8501,35.7431,32.893
1_3,trade,1696,97562,15:21:16.1532800,15:21:16.1560640,2.784,35.8261,33.0421
1_0,nbbo,20964,1019617,15:21:16.1493060,15:21:16.1571650,7.859,41.969,34.11
1_0,trade,5633,317589,15:21:16.1533919,15:21:16.1576630,4.2711,37.4251,33.154
1_6,nbbo,60,3249,15:21:17.1468229,15:21:17.1477830,0.9601,43.2951,42.335
1_7,nbbo,29,1699,15:21:17.1470510,15:21:17.1477930,0.742,43.3051,42.5631
1_4,nbbo,927,45969,15:21:17.1470109,15:21:17.1478440,0.8331,43.3561,42.523
1_5,nbbo,195,9901,15:21:17.1472369,15:21:17.1478930,0.6561,43.4051,42.749
1_3,nbbo,1550,76053,15:21:17.1471499,15:21:17.1479160,0.7661,43.4281,42.662
1_2,nbbo,2330,113671,15:21:17.1467139,15:21:17.1479840,1.2701,43.4961,42.226
1_1,nbbo,3150,155693,15:21:17.1469090,15:21:17.1481060,1.197,43.6181,42.4211
1_7,trade,6,627,15:21:17.1501920,15:21:17.1547630,4.571,47.0211,42.4501
1_6,trade,21,1386,15:21:17.1500760,15:21:17.1547770,4.701,47.0351,42.3341
1_5,trade,84,5129,15:21:17.1502559,15:21:17.1547880,4.5321,47.0461,42.514
1_3,trade,1056,58847,15:21:17.1502139,15:21:17.1548490,4.6351,47.1071,42.472
1_4,trade,462,26457,15:21:17.1501680,15:21:17.1548520,4.684,47.1101,42.4261
1_2,trade,1244,69083,15:21:17.1500269,15:21:17.1548560,4.8291,47.1141,42.285
1_1,trade,1766,99974,15:21:17.1501020,15:21:17.1549340,4.832,47.1921,42.3601
1_0,nbbo,13117,639159,15:21:17.1473649,15:21:17.1556070,8.2421,51.1191,42.877
1_0,trade,3060,170482,15:21:17.1502900,15:21:17.1558990,5.609,48.1571,42.5481
1_7,nbbo,49,2681,15:21:18.1457620,15:21:18.1464240,0.662,39.144,38.482
1_4,nbbo,675,33495,15:21:18.1457250,15:21:18.1464680,0.743,39.188,38.445
1_6,nbbo,106,5515,15:21:18.1455750,15:21:18.1464640,0.889,39.184,38.295
1_5,nbbo,323,16275,15:21:18.1458750,15:21:18.1464960,0.621,39.216,38.595
1_2,nbbo,2044,99655,15:21:18.1455029,15:21:18.1465740,1.0711,39.294,38.2229
1_3,nbbo,1259,61687,15:21:18.1458179,15:21:18.1465890,0.7711,39.309,38.5379
1_1,nbbo,1860,91883,15:21:18.1456469,15:21:18.1466180,0.9711,39.338,38.3669
1_0,nbbo,10996,535535,15:21:18.1459739,15:21:18.1474960,1.5221,40.216,38.6939
1_7,trade,13,949,15:21:18.1480899,15:21:18.1529860,4.8961,42.257,37.3609
1_4,trade,210,12294,15:21:18.1480700,15:21:18.1530030,4.933,42.274,37.341
1_2,trade,876,49602,15:21:18.1479520,15:21:18.1530060,5.054,42.277,37.223
1_6,trade,85,4897,15:21:18.1480009,15:21:18.1530110,5.0101,42.282,37.2719
1_5,trade,127,7740,15:21:18.1481510,15:21:18.1529980,4.847,42.269,37.422
1_3,trade,810,44716,15:21:18.1481120,15:21:18.1530290,4.917,42.3,37.383
1_1,trade,823,46423,15:21:18.1480260,15:21:18.1530480,5.022,42.319,37.297
1_0,trade,3058,169949,15:21:18.1481870,15:21:18.1532500,5.063,42.521,37.458
1_6,nbbo,25,1531,15:21:19.1472810,15:21:19.1482670,0.986,63.2401,62.2541
1_7,nbbo,23,1413,15:21:19.1475250,15:21:19.1482670,0.742,63.2401,62.4981
1_4,nbbo,913,45461,15:21:19.1474790,15:21:19.1483400,0.861,63.3131,62.4521
1_5,nbbo,331,16783,15:21:19.1476519,15:21:19.1483510,0.6991,63.3241,62.625
1_2,nbbo,2480,120699,15:21:19.1471989,15:21:19.1484530,1.2541,63.4261,62.172
1_3,nbbo,1515,74419,15:21:19.1475919,15:21:19.1484730,0.8811,63.4461,62.565
1_1,nbbo,2647,131027,15:21:19.1473750,15:21:19.1484830,1.108,63.4561,62.3481
1_6,trade,31,1883,15:21:19.1503249,15:21:19.1508270,0.5021,61.62,61.1179
1_7,trade,8,740,15:21:19.1504470,15:21:19.1508520,0.405,61.645,61.24
1_4,trade,544,32051,15:21:19.1504180,15:21:19.1508890,0.471,61.682,61.211
1_2,trade,1136,62422,15:21:19.1502740,15:21:19.1509230,0.649,61.716,61.067
1_5,trade,161,10030,15:21:19.1505308,15:21:19.1509360,0.4052,61.729,61.3238
1_3,trade,1009,58417,15:21:19.1504840,15:21:19.1509540,0.47,61.747,61.277
1_1,trade,1467,83529,15:21:19.1503530,15:21:19.1509690,0.616,61.762,61.146
1_0,nbbo,15235,740257,15:21:19.1477719,15:21:19.1561740,8.4021,71.1471,62.745
1_0,trade,3930,220221,15:21:19.1505729,15:21:19.1566160,6.0431,67.409,61.3659
1_6,nbbo,42,2365,15:21:20.1449190,15:21:20.1457410,0.822,34.768,33.946
1_7,nbbo,12,853,15:21:20.1451090,15:21:20.1457540,0.645,34.781,34.136
1_5,nbbo,202,10221,15:21:20.1452220,15:21:20.1457710,0.549,34.798,34.249
1_4,nbbo,786,39121,15:21:20.1450740,15:21:20.1458310,0.757,34.858,34.101
1_2,nbbo,1864,90855,15:21:20.1448549,15:21:20.1458540,0.9991,34.881,33.8819
1_3,nbbo,1504,73907,15:21:20.1451669,15:21:20.1458800,0.7131,34.907,34.1939
1_1,nbbo,2255,111401,15:21:20.1449930,15:21:20.1459060,0.913,34.933,34.02
1_0,nbbo,12427,603677,15:21:20.1453209,15:21:20.1469620,1.6411,35.989,34.3479
1_6,trade,16,1256,15:21:20.1474270,15:21:20.1478150,0.388,33.2451,32.8571
1_4,trade,419,24642,15:21:20.1475100,15:21:20.1479140,0.404,33.3441,32.9401
1_5,trade,239,14196,15:21:20.1475949,15:21:20.1479210,0.3261,33.3511,33.025
1_2,trade,1178,65860,15:21:20.1473739,15:21:20.1479220,0.5481,33.3521,32.804
1_1,trade,1152,64076,15:21:20.1474510,15:21:20.1479240,0.473,33.3541,32.8811
1_3,trade,921,52893,15:21:20.1475510,15:21:20.1479360,0.385,33.3661,32.9811
1_7,trade,1,333,15:21:20.1475310,15:21:20.1478260,0.295,33.2561,32.9611
1_0,trade,2930,164561,15:21:20.1476319,15:21:20.1481710,0.5391,33.6011,33.062
1_7,nbbo,14,965,15:21:21.1455410,15:21:21.1516970,6.156,75.2991,69.1431
1_7,trade,4,534,15:21:21.1474830,15:21:21.1517040,4.221,72.7811,68.5601
1_4,nbbo,441,21983,15:21:21.1455090,15:21:21.1517230,6.214,75.3251,69.1111
1_6,nbbo,34,1987,15:21:21.1453759,15:21:21.1517230,6.3471,75.3251,68.978
1_6,trade,12,1006,15:21:21.1473940,15:21:21.1517260,4.332,72.8031,68.4711
1_4,trade,193,11328,15:21:21.1474630,15:21:21.1517540,4.291,72.8311,68.5401
1_3,nbbo,1040,51313,15:21:21.1455930,15:21:21.1517810,6.188,75.3831,69.1951
1_5,nbbo,163,8341,15:21:21.1456419,15:21:21.1517840,6.1421,75.3861,69.244
1_1,nbbo,1516,74773,15:21:21.1454410,15:21:21.1518080,6.367,75.4101,69.0431
1_5,trade,94,5475,15:21:21.1475399,15:21:21.1518140,4.2741,72.8911,68.617
1_2,nbbo,1780,87319,15:21:21.1453090,15:21:21.1518700,6.561,75.4721,68.9111
1_3,trade,661,36747,15:21:21.1475029,15:21:21.1518820,4.3791,72.9591,68.58
1_1,trade,624,35279,15:21:21.1474239,15:21:21.1519040,4.4801,72.9811,68.501
1_2,trade,1085,61191,15:21:21.1473430,15:21:21.1520090,4.666,73.0861,68.4201
1_0,nbbo,9800,476009,15:21:21.1457349,15:21:21.1526020,6.8671,76.2041,69.337
1_0,trade,2561,141168,15:21:21.1475739,15:21:21.1528650,5.2911,73.9421,68.651
1_6,nbbo,22,1369,15:21:22.1456220,15:21:22.1464230,0.801,26.289,25.488
1_7,nbbo,8,657,15:21:22.1457969,15:21:22.1464360,0.6391,26.302,25.6629
1_5,nbbo,206,10449,15:21:22.1458959,15:21:22.1464510,0.5551,26.317,25.7619
1_4,nbbo,676,33573,15:21:22.1457650,15:21:22.1464640,0.699,26.33,25.631
1_3,nbbo,1265,62181,15:21:22.1458480,15:21:22.1465260,0.678,26.392,25.714
1_2,nbbo,2031,98795,15:21:22.1455559,15:21:22.1465470,0.9911,26.413,25.4219
1_1,nbbo,2153,106623,15:21:22.1456899,15:21:22.1465890,0.8991,26.455,25.5559
1_0,nbbo,12179,591433,15:21:22.1459890,15:21:22.1500660,4.077,29.932,25.855
1_4,trade,415,23818,15:21:22.3978239,15:21:22.3997430,1.9191,276.463,274.5439
1_2,trade,1068,59548,15:21:22.3974720,15:21:22.3997950,2.323,276.515,274.192
1_5,trade,107,6183,15:21:22.3984639,15:21:22.3998020,1.3381,276.522,275.1839
1_7,trade,6,646,15:21:22.3978919,15:21:22.3998070,1.9151,276.527,274.6119
1_6,trade,7,708,15:21:22.3976149,15:21:22.3998120,2.1971,276.532,274.3349
1_3,trade,611,34967,15:21:22.3979659,15:21:22.3998190,1.8531,276.539,274.6859
1_1,trade,966,54358,15:21:22.3976849,15:21:22.3998240,2.1391,276.544,274.4049
1_0,trade,2844,157274,15:21:22.3985739,15:21:22.4010990,2.5251,277.819,275.2939
1_6,nbbo,22,1367,15:21:23.1449870,15:21:23.1456890,0.702,75.732,75.03
1_5,nbbo,122,6519,15:21:23.1452238,15:21:23.1457200,0.4962,75.763,75.2668
1_4,nbbo,475,23631,15:21:23.1451019,15:21:23.1457140,0.6121,75.757,75.1449
1_7,nbbo,13,905,15:21:23.1451330,15:21:23.1457280,0.595,75.771,75.176
1_2,nbbo,1268,61857,15:21:23.1449309,15:21:23.1494390,4.5081,79.482,74.9739
1_5,trade,121,7434,15:21:23.1473229,15:21:23.1494490,2.1261,77.165,75.0389
1_4,trade,214,12630,15:21:23.1472359,15:21:23.1494520,2.2161,77.168,74.9519
1_6,trade,14,1070,15:21:23.1471540,15:21:23.1494540,2.3,77.17,74.87
1_3,nbbo,882,43589,15:21:23.1451800,15:21:23.1494570,4.277,79.5,75.223
1_7,trade,6,602,15:21:23.1472550,15:21:23.1494440,2.189,77.16,74.971
1_1,nbbo,1800,89197,15:21:23.1450300,15:21:23.1494900,4.46,79.533,75.073
1_2,trade,800,43859,15:21:23.1471060,15:21:23.1495310,2.425,77.247,74.822
1_3,trade,628,35307,15:21:23.1472850,15:21:23.1495440,2.259,77.26,75.001
1_1,trade,1114,62540,15:21:23.1471810,15:21:23.1496300,2.449,77.346,74.897
1_0,nbbo,8671,420543,15:21:23.1453070,15:21:23.1501770,4.87,80.22,75.35
1_0,trade,2546,139466,15:21:23.1473560,15:21:23.1504400,3.084,78.156,75.072
1_6,nbbo,14,969,15:21:24.1443289,15:21:24.1450840,0.7551,38.9121,38.157
1_4,nbbo,451,22471,15:21:24.1444149,15:21:24.1451120,0.6971,38.9401,38.243
1_2,nbbo,1199,58431,15:21:24.1442780,15:21:24.1451700,0.892,38.9981,38.1061
1_3,nbbo,732,36051,15:21:24.1444779,15:21:24.1451790,0.7011,39.0071,38.306
1_7,nbbo,15,1011,15:21:24.1444400,15:21:24.1451780,0.738,39.0061,38.2681
1_5,nbbo,121,6281,15:21:24.1445148,15:21:24.1451870,0.6722,39.0151,38.3429
1_1,nbbo,1226,60563,15:21:24.1443599,15:21:24.1451850,0.8251,39.0131,38.188
1_0,nbbo,5539,268647,15:21:24.1445780,15:21:24.1456540,1.076,39.4821,38.4061
1_6,trade,9,806,15:21:24.1465510,15:21:24.1469150,0.364,37.891,37.527
1_7,trade,3,451,15:21:24.1466379,15:21:24.1469310,0.2931,37.907,37.6139
1_4,trade,317,18745,15:21:24.1466160,15:21:24.1469630,0.347,37.939,37.592
1_5,trade,115,6923,15:21:24.1466939,15:21:24.1469800,0.2861,37.956,37.6699
1_2,trade,776,42969,15:21:24.1465080,15:21:24.1469830,0.475,37.959,37.484
1_3,trade,520,29327,15:21:24.1466619,15:21:24.1470000,0.3381,37.976,37.6379
1_1,trade,773,43823,15:21:24.1465710,15:21:24.1470050,0.434,37.981,37.547
1_0,trade,2058,114630,15:21:24.1467260,15:21:24.1505750,3.849,41.551,37.702
1_6,nbbo,31,1823,15:21:25.1463979,15:21:25.1473090,0.9111,60.54,59.6289
1_7,nbbo,5,517,15:21:25.1465870,15:21:25.1473250,0.738,60.556,59.818
1_4,nbbo,621,30875,15:21:25.1465469,15:21:25.1473430,0.7961,60.574,59.7779
1_2,nbbo,1513,73777,15:21:25.1463270,15:21:25.1473590,1.032,60.59,59.558
1_5,nbbo,136,7011,15:21:25.1467060,15:21:25.1473780,0.672,60.609,59.937
1_3,nbbo,1105,54097,15:21:25.1466489,15:21:25.1474490,0.8001,60.68,59.8799
1_1,nbbo,2068,102267,15:21:25.1464530,15:21:25.1475250,1.072,60.756,59.684
1_0,nbbo,10894,529331,15:21:25.1468060,15:21:25.1484660,1.66,61.697,60.037
1_7,trade,6,605,15:21:25.1492230,15:21:25.1495780,0.355,58.8531,58.4981
1_6,trade,12,995,15:21:25.1491090,15:21:25.1495780,0.469,58.8531,58.3841
1_4,trade,355,20611,15:21:25.1491960,15:21:25.1496140,0.418,58.8891,58.4711
1_5,trade,72,4344,15:21:25.1492939,15:21:25.1496340,0.3401,58.9091,58.569
1_2,trade,1044,58033,15:21:25.1490581,15:21:25.1496660,0.6079,58.9411,58.3332
1_1,trade,1089,61770,15:21:25.1491359,15:21:25.1496940,0.5581,58.9691,58.411
1_3,trade,701,39488,15:21:25.1492550,15:21:25.1497010,0.446,58.9761,58.5301
1_0,trade,3555,200223,15:21:25.1493360,15:21:25.1500400,0.704,59.3151,58.6111
