Connection#,Topic,Count,Size (Bytes),Publish Time (UTC),Log Time (UTC),Travel Elapsed (ms),E2E Elapsed (ms),MDS Elapsed (ms)
1_4,trade,252,14496,14:22:21.9174580,14:22:21.9180240,0.566,251.3041,250.7381
1_3,trade,357,19840,14:22:21.9175600,14:22:21.9180630,0.503,251.3431,250.8401
1_7,trade,434,24310,14:22:21.9175050,14:22:21.9180630,0.558,251.3431,250.7851
1_6,trade,199,11433,14:22:21.9176120,14:22:21.9181060,0.494,251.3861,250.8921
1_0,trade,403,22201,14:22:21.9177120,14:22:21.9181610,0.449,251.4411,250.9921
1_5,trade,320,16891,14:22:21.9177700,14:22:21.9181780,0.408,251.4581,251.0501
1_1,trade,500,27331,14:22:21.9176540,14:22:21.9181790,0.525,251.4591,250.9341
1_2,nbbo,1081,52807,14:22:22.9055689,14:22:22.9094410,3.8721,240.841,236.9689
1_6,nbbo,733,35985,14:22:22.9066920,14:22:22.9094410,2.749,240.841,238.092
1_0,nbbo,1107,54313,14:22:22.9070030,14:22:22.9095890,2.586,240.989,238.403
1_5,nbbo,741,36211,14:22:22.9071779,14:22:22.9095890,2.4111,240.989,238.5779
1_4,nbbo,1247,60903,14:22:22.9060878,14:22:22.9095970,3.5092,240.997,237.4878
1_7,nbbo,1124,54841,14:22:22.9063289,14:22:22.9096000,3.2711,241,237.7289
1_1,nbbo,1025,50015,14:22:22.9068370,14:22:22.9096060,2.769,241.006,238.237
1_3,nbbo,943,46541,14:22:22.9065260,14:22:22.9096060,3.08,241.006,237.926
1_2,trade,500,28480,14:22:22.9120570,14:22:22.9201710,8.114,248.287,240.173
1_4,trade,444,24716,14:22:22.9121539,14:22:22.9201800,8.0261,248.296,240.2699
1_5,trade,243,13974,14:22:22.9126350,14:22:22.9202350,7.6,248.351,240.751
1_0,trade,319,18344,14:22:22.9125639,14:22:22.9202430,7.6791,248.359,240.6799
1_3,trade,350,19591,14:22:22.9123249,14:22:22.9202490,7.9241,248.365,240.4409
1_6,trade,505,28211,14:22:22.9123959,14:22:22.9202770,7.8811,248.393,240.5119
1_1,trade,549,30625,14:22:22.9124779,14:22:22.9202870,7.8091,248.403,240.5939
1_7,trade,545,30861,14:22:22.9122360,14:22:22.9202910,8.055,248.407,240.352
1_2,nbbo,1391,67981,14:22:23.9104870,14:22:23.9130360,2.549,250.63,248.081
1_7,nbbo,1894,92043,14:22:23.9109739,14:22:23.9131690,2.1951,250.763,248.5679
1_6,nbbo,1341,65357,14:22:23.9114219,14:22:23.9131820,1.7601,250.776,249.0159
1_3,nbbo,1587,77247,14:22:23.9112110,14:22:23.9132490,2.038,250.843,248.805
1_1,nbbo,1559,75601,14:22:23.9116280,14:22:23.9132610,1.633,250.855,249.222
1_4,nbbo,2526,122997,14:22:23.9107229,14:22:23.9132670,2.5441,250.861,248.3169
1_0,nbbo,1924,93573,14:22:23.9118260,14:22:23.9134140,1.588,251.008,249.42
1_5,nbbo,1728,84293,14:22:23.9120679,14:22:23.9134120,1.3441,251.006,249.6619
1_2,trade,388,22318,14:22:23.9164130,14:22:23.9176470,1.234,250.564,249.33
1_7,trade,766,44483,14:22:23.9166370,14:22:23.9177470,1.11,250.664,249.554
1_3,trade,645,37668,14:22:23.9167669,14:22:23.9177750,1.0081,250.692,249.6839
1_4,trade,905,50656,14:22:23.9165130,14:22:23.9177820,1.269,250.699,249.43
1_1,trade,700,39502,14:22:23.9170090,14:22:23.9178530,0.844,250.77,249.926
1_6,trade,843,47688,14:22:23.9168699,14:22:23.9178610,0.9911,250.778,249.7869
1_5,trade,653,38527,14:22:23.9172480,14:22:23.9178670,0.619,250.784,250.165
1_0,trade,760,43196,14:22:23.9171149,14:22:23.9178810,0.7661,250.798,250.0319
1_7,nbbo,1089,52975,14:22:24.9011229,14:22:24.9123300,11.2071,249.2041,237.997
1_1,nbbo,866,42329,14:22:24.9015629,14:22:24.9123930,10.8301,249.2671,238.437
1_2,nbbo,1233,60359,14:22:24.9007779,14:22:24.9123980,11.6201,249.2721,237.652
1_6,nbbo,834,40989,14:22:24.9014279,14:22:24.9124210,10.9931,249.2951,238.302
1_2,trade,488,27012,14:22:24.9059370,14:22:24.9124290,6.492,245.4662,238.9742
1_0,nbbo,1468,71423,14:22:24.9016970,14:22:24.9124930,10.796,249.3671,238.5711
1_1,trade,457,25826,14:22:24.9064959,14:22:24.9125380,6.0421,245.5752,239.5331
1_7,trade,314,17632,14:22:24.9061739,14:22:24.9125300,6.3561,245.5672,239.2111
1_3,nbbo,1244,61085,14:22:24.9012709,14:22:24.9125440,11.2731,249.4181,238.145
1_5,nbbo,1096,53749,14:22:24.9018740,14:22:24.9125680,10.694,249.4421,238.7481
1_6,trade,452,25565,14:22:24.9063850,14:22:24.9125750,6.19,245.6122,239.4222
1_4,nbbo,1238,60557,14:22:24.9009560,14:22:24.9125800,11.624,249.4541,237.8301
1_0,trade,524,29429,14:22:24.9065989,14:22:24.9126200,6.0211,245.6572,239.6361
1_5,trade,449,26154,14:22:24.9067149,14:22:24.9127220,6.0071,245.7592,239.7521
1_4,trade,409,23684,14:22:24.9060650,14:22:24.9127280,6.663,245.7652,239.1022
1_3,trade,577,32444,14:22:24.9062659,14:22:24.9127720,6.5061,245.8092,239.3031
1_6,nbbo,612,30025,14:22:25.9026790,14:22:25.9065980,3.919,248.9411,245.0221
1_2,nbbo,502,24719,14:22:25.9019171,14:22:25.9066580,4.7409,249.0011,244.2602
1_5,nbbo,603,29485,14:22:25.9031740,14:22:25.9067800,3.606,249.1231,245.5171
1_4,nbbo,1002,49059,14:22:25.9021080,14:22:25.9067900,4.682,249.1331,244.4511
1_1,nbbo,649,31705,14:22:25.9028530,14:22:25.9067970,3.944,249.1401,245.1961
1_0,nbbo,860,42039,14:22:25.9030179,14:22:25.9068040,3.7861,249.1471,245.361
1_7,nbbo,794,38633,14:22:25.9023100,14:22:25.9068140,4.504,249.1571,244.6531
1_3,nbbo,788,38455,14:22:25.9024909,14:22:25.9068280,4.3371,249.1711,244.834
1_2,trade,252,14010,14:22:25.9087709,14:22:25.9102990,1.5281,249.868,248.3399
1_0,trade,568,31749,14:22:25.9092180,14:22:25.9103040,1.086,249.873,248.787
1_1,trade,410,23381,14:22:25.9091430,14:22:25.9103530,1.21,249.922,248.712
1_3,trade,414,22763,14:22:25.9090080,14:22:25.9103540,1.346,249.923,248.577
1_4,trade,441,25212,14:22:25.9088519,14:22:25.9103590,1.5071,249.928,248.4209
1_5,trade,298,16865,14:22:25.9093020,14:22:25.9103600,1.058,249.929,248.871
1_7,trade,487,26761,14:22:25.9089320,14:22:25.9103660,1.434,249.935,248.501
1_6,trade,265,15092,14:22:25.9090820,14:22:25.9103650,1.283,249.934,248.651
1_2,nbbo,579,28545,14:22:26.9020150,14:22:26.9101770,8.162,256.912,248.75
1_1,nbbo,619,30373,14:22:26.9026219,14:22:26.9103190,7.6971,257.054,249.3569
1_4,nbbo,633,31055,14:22:26.9021560,14:22:26.9103260,8.17,257.061,248.891
1_5,nbbo,737,36621,14:22:26.9028459,14:22:26.9103310,7.4851,257.066,249.5809
1_5,trade,398,23457,14:22:26.9065670,14:22:26.9103360,3.769,254.313,250.544
1_2,trade,300,16428,14:22:26.9059959,14:22:26.9103450,4.3491,254.322,249.9729
1_4,trade,267,14819,14:22:26.9060889,14:22:26.9103500,4.2611,254.327,250.0659
1_7,trade,387,20947,14:22:26.9061650,14:22:26.9103550,4.19,254.332,250.142
1_7,nbbo,638,31251,14:22:26.9022769,14:22:26.9103450,8.0681,257.08,249.0119
1_0,nbbo,644,31881,14:22:26.9027340,14:22:26.9103610,7.627,257.096,249.469
1_6,nbbo,579,28401,14:22:26.9025140,14:22:26.9103640,7.85,257.099,249.249
1_0,trade,275,16318,14:22:26.9064909,14:22:26.9103680,3.8771,254.345,250.4679
1_1,trade,308,17592,14:22:26.9064089,14:22:26.9103700,3.9611,254.347,250.3859
1_3,nbbo,449,21951,14:22:26.9024029,14:22:26.9103740,7.9711,257.109,249.1379
1_3,trade,187,10317,14:22:26.9062539,14:22:26.9103760,4.1221,254.353,250.2309
1_6,trade,382,21099,14:22:26.9063199,14:22:26.9103790,4.0591,254.356,250.2969
1_6,nbbo,734,36073,14:22:27.9034200,14:22:27.9058290,2.409,246.106,243.697
1_7,nbbo,778,38041,14:22:27.9030889,14:22:27.9058290,2.7401,246.106,243.3659
1_5,nbbo,582,28739,14:22:27.9038050,14:22:27.9060130,2.208,246.29,244.082
1_1,nbbo,724,35151,14:22:27.9035839,14:22:27.9060280,2.4441,246.305,243.8609
1_2,nbbo,789,38419,14:22:27.9028039,14:22:27.9060330,3.2291,246.31,243.0809
1_0,nbbo,692,34051,14:22:27.9037010,14:22:27.9060390,2.338,246.316,243.978
1_4,nbbo,737,36109,14:22:27.9029589,14:22:27.9060450,3.0861,246.322,243.2359
1_3,nbbo,644,31521,14:22:27.9032010,14:22:27.9060530,2.852,246.33,243.478
1_5,trade,201,11355,14:22:27.9080980,14:22:27.9089350,0.837,247.189,246.352
1_3,trade,237,13076,14:22:27.9078549,14:22:27.9089870,1.1321,247.241,246.1089
1_7,trade,322,17281,14:22:27.9077919,14:22:27.9089940,1.2021,247.248,246.0459
1_0,trade,330,17745,14:22:27.9080379,14:22:27.9090000,0.9621,247.254,246.2919
1_2,trade,399,22759,14:22:27.9076450,14:22:27.9090050,1.36,247.259,245.899
1_4,trade,252,13719,14:22:27.9077360,14:22:27.9090130,1.277,247.267,245.99
1_6,trade,395,22482,14:22:27.9079100,14:22:27.9090190,1.109,247.273,246.164
1_1,trade,286,15858,14:22:27.9079810,14:22:27.9090240,1.043,247.278,246.235
1_7,nbbo,1240,60349,14:22:28.9073439,14:22:28.9167520,9.4081,245.4311,236.023
1_3,nbbo,1168,57215,14:22:28.9075380,14:22:28.9167520,9.214,245.4311,236.2171
1_1,nbbo,970,47483,14:22:28.9080070,14:22:28.9168270,8.82,245.5061,236.6861
1_4,nbbo,1281,62461,14:22:28.9071459,14:22:28.9168270,9.6811,245.5061,235.825
1_6,nbbo,993,48429,14:22:28.9077449,14:22:28.9168330,9.0881,245.5121,236.424
1_2,nbbo,1325,64967,14:22:28.9069210,14:22:28.9168350,9.914,245.5141,235.6001
1_3,trade,422,23573,14:22:28.9125809,14:22:28.9169840,4.4031,242.828,238.4249
1_2,trade,416,24059,14:22:28.9123150,14:22:28.9169840,4.669,242.828,238.159
1_0,nbbo,1104,53833,14:22:28.9081970,14:22:28.9170100,8.813,245.6891,236.8761
1_7,trade,327,18514,14:22:28.9125109,14:22:28.9170330,4.5221,242.877,238.3549
1_4,trade,425,24017,14:22:28.9124069,14:22:28.9170330,4.6261,242.877,238.2509
1_5,nbbo,1009,49167,14:22:28.9083569,14:22:28.9170360,8.6791,245.7151,237.036
1_6,trade,453,25295,14:22:28.9126560,14:22:28.9170520,4.396,242.896,238.5
1_1,trade,376,21406,14:22:28.9135069,14:22:28.9171310,3.6241,242.975,239.3509
1_0,trade,446,24804,14:22:28.9135960,14:22:28.9171710,3.575,243.015,239.44
1_5,trade,438,25265,14:22:28.9136789,14:22:28.9171880,3.5091,243.032,239.5229
1_4,nbbo,1272,61867,14:22:29.9039420,14:22:29.9070820,3.14,260.4971,257.3571
1_7,nbbo,946,46377,14:22:29.9041230,14:22:29.9071510,3.028,260.5661,257.5381
1_1,nbbo,764,37355,14:22:29.9048349,14:22:29.9072830,2.4481,260.6981,258.25
1_0,nbbo,930,45643,14:22:29.9049790,14:22:29.9072960,2.317,260.7111,258.3941
1_6,nbbo,700,34201,14:22:29.9046829,14:22:29.9073070,2.6241,260.7221,258.098
1_5,nbbo,830,40675,14:22:29.9052280,14:22:29.9073110,2.083,260.7261,258.6431
1_2,nbbo,985,48181,14:22:29.9037469,14:22:29.9073160,3.5691,260.7311,257.162
1_3,nbbo,870,42487,14:22:29.9045169,14:22:29.9073200,2.8031,260.7351,257.932
1_3,trade,267,14699,14:22:29.9088740,14:22:29.9098320,0.958,260.381,259.423
1_7,trade,272,15442,14:22:29.9088229,14:22:29.9098900,1.0671,260.439,259.3719
1_1,trade,234,13150,14:22:29.9089730,14:22:29.9098950,0.922,260.444,259.522
1_2,trade,293,16074,14:22:29.9087000,14:22:29.9099000,1.2,260.449,259.249
1_5,trade,234,13520,14:22:29.9090839,14:22:29.9099040,0.8201,260.453,259.6329
1_0,trade,412,23470,14:22:29.9090260,14:22:29.9099120,0.886,260.461,259.575
1_4,trade,422,23403,14:22:29.9087600,14:22:29.9099160,1.156,260.465,259.309
1_6,trade,259,14308,14:22:29.9089229,14:22:29.9099210,0.9981,260.47,259.4719
1_4,nbbo,1560,76201,14:22:30.8967921,14:22:30.9048980,8.1059,257.7591,249.6532
1_3,nbbo,879,43247,14:22:30.8970469,14:22:30.9049430,7.8961,257.8041,249.908
1_0,nbbo,1103,53651,14:22:30.8973469,14:22:30.9049480,7.6011,257.8091,250.208
1_5,nbbo,892,43715,14:22:30.8974649,14:22:30.9049520,7.4871,257.8131,250.326
1_6,nbbo,776,38151,14:22:30.8971519,14:22:30.9049560,7.8041,257.8171,250.013
1_7,nbbo,1142,55959,14:22:30.8969250,14:22:30.9049610,8.036,257.8221,249.7861
1_1,nbbo,775,37771,14:22:30.8972519,14:22:30.9049660,7.7141,257.8271,250.113
1_2,nbbo,917,44895,14:22:30.8966660,14:22:30.9049700,8.304,257.8311,249.5271
1_2,trade,286,15580,14:22:30.9067039,14:22:30.9095310,2.8271,259.8691,257.042
1_1,trade,269,15123,14:22:30.9069940,14:22:30.9095550,2.561,259.8931,257.3321
1_4,trade,465,26113,14:22:30.9067630,14:22:30.9095600,2.797,259.8981,257.1011
1_6,trade,411,22816,14:22:30.9069350,14:22:30.9095650,2.63,259.9031,257.2731
1_5,trade,309,17573,14:22:30.9070989,14:22:30.9095700,2.4711,259.9081,257.437
1_0,trade,346,18944,14:22:30.9070450,14:22:30.9095770,2.532,259.9151,257.3831
1_7,trade,468,25075,14:22:30.9068280,14:22:30.9095830,2.755,259.9211,257.1661
1_3,trade,242,13511,14:22:30.9068879,14:22:30.9095680,2.6801,259.9061,257.226
1_7,nbbo,1273,62019,14:22:31.9079600,14:22:31.9098120,1.852,246.1861,244.3341
1_2,nbbo,1184,57909,14:22:31.9075529,14:22:31.9097930,2.2401,246.1671,243.927
1_1,nbbo,1117,54367,14:22:31.9085308,14:22:31.9098380,1.3072,246.2121,244.9049
1_6,nbbo,776,38053,14:22:31.9083470,14:22:31.9098770,1.53,246.2511,244.7211
1_5,nbbo,949,46431,14:22:31.9089019,14:22:31.9098790,0.9771,246.2531,245.276
1_0,nbbo,1301,63441,14:22:31.9086920,14:22:31.9098800,1.188,246.2541,245.0661
1_4,nbbo,1689,82263,14:22:31.9077650,14:22:31.9098850,2.12,246.2591,244.1391
1_3,nbbo,1505,73207,14:22:31.9081390,14:22:31.9098570,1.718,246.2311,244.5131
1_2,trade,391,22084,14:22:31.9119920,14:22:31.9128550,0.863,245.856,244.993
1_4,trade,428,23977,14:22:31.9120650,14:22:31.9128860,0.821,245.887,245.066
1_7,trade,402,23027,14:22:31.9121510,14:22:31.9128960,0.745,245.897,245.152
1_6,trade,390,21703,14:22:31.9123170,14:22:31.9129380,0.621,245.939,245.318
1_3,trade,566,31808,14:22:31.9122230,14:22:31.9129440,0.721,245.945,245.224
1_1,trade,390,21983,14:22:31.9123950,14:22:31.9129510,0.556,245.952,245.396
1_0,trade,379,21503,14:22:31.9124729,14:22:31.9129780,0.5051,245.979,245.4739
1_5,trade,385,21238,14:22:31.9125500,14:22:31.9129790,0.429,245.98,245.551
1_2,nbbo,2614,126061,14:22:32.9128179,14:22:32.9231520,10.3341,277.3591,267.025
1_7,nbbo,2645,128461,14:22:32.9134709,14:22:32.9232040,9.7331,277.4111,267.678
1_4,nbbo,3173,154215,14:22:32.9131490,14:22:32.9233070,10.158,277.5141,267.3561
1_7,trade,865,50620,14:22:32.9220550,14:22:32.9234990,1.444,271.1531,269.7091
1_2,trade,1060,60644,14:22:32.9217209,14:22:32.9235460,1.8251,271.2001,269.375
1_1,nbbo,2049,99665,14:22:32.9143110,14:22:32.9236930,9.382,277.9001,268.5181
1_4,trade,1063,62167,14:22:32.9218819,14:22:32.9237020,1.8201,271.3561,269.536
1_5,nbbo,1928,94073,14:22:32.9147850,14:22:32.9237430,8.958,277.9501,268.9921
1_6,nbbo,1804,88183,14:22:32.9140839,14:22:32.9238640,9.7801,278.0711,268.291
1_0,nbbo,2565,125097,14:22:32.9145300,14:22:32.9238640,9.334,278.0711,268.7371
1_1,trade,815,47786,14:22:32.9224930,14:22:32.9239500,1.457,271.6041,270.1471
1_5,trade,613,35442,14:22:32.9227580,14:22:32.9239680,1.21,271.6221,270.4121
1_3,nbbo,2717,132701,14:22:32.9137709,14:22:32.9240040,10.2331,278.2111,267.978
1_6,trade,897,51919,14:22:32.9223439,14:22:32.9241450,1.8011,271.7991,269.998
1_0,trade,977,57706,14:22:32.9226130,14:22:32.9241760,1.563,271.8301,270.2671
1_3,trade,949,55753,14:22:32.9221849,14:22:32.9242720,2.0871,271.9261,269.839
1_1,nbbo,609,29935,14:22:33.9176760,14:22:33.9211710,3.495,277.9081,274.4131
1_4,nbbo,953,46539,14:22:33.9175200,14:22:33.9212310,3.711,277.9681,274.2571
1_6,nbbo,686,33357,14:22:33.9176409,14:22:33.9212350,3.5941,277.9721,274.378
1_0,nbbo,1017,49327,14:22:33.9177059,14:22:33.9212390,3.5331,277.9761,274.443
1_2,nbbo,914,44117,14:22:33.9174809,14:22:33.9212430,3.7621,277.9801,274.218
1_5,nbbo,804,39403,14:22:33.9177490,14:22:33.9212570,3.508,277.9941,274.4861
1_7,nbbo,871,42395,14:22:33.9175579,14:22:33.9212590,3.7011,277.9961,274.295
1_1,trade,154,8781,14:22:33.9187900,14:22:33.9212610,2.471,274.856,272.385
1_4,trade,305,16824,14:22:33.9187000,14:22:33.9212640,2.564,274.859,272.295
1_2,trade,338,18379,14:22:33.9186719,14:22:33.9212810,2.6091,274.876,272.2669
1_7,trade,258,14575,14:22:33.9187229,14:22:33.9212870,2.5641,274.882,272.3179
1_6,trade,445,24715,14:22:33.9187659,14:22:33.9212920,2.5261,274.887,272.3609
1_3,nbbo,1076,52573,14:22:33.9175949,14:22:33.9213000,3.7051,278.0371,274.332
1_0,trade,475,26619,14:22:33.9188060,14:22:33.9213430,2.537,274.938,272.401
1_5,trade,299,16990,14:22:33.9188341,14:22:33.9213450,2.5109,274.94,272.4291
1_3,trade,438,24413,14:22:33.9187420,14:22:33.9213950,2.653,274.99,272.337
1_7,nbbo,546,26673,14:22:34.9040930,14:22:34.9062270,2.134,262.739,260.605
1_2,nbbo,707,34569,14:22:34.9035120,14:22:34.9061960,2.684,262.708,260.024
1_5,nbbo,480,23499,14:22:34.9045000,14:22:34.9063490,1.849,262.861,261.012
1_1,nbbo,589,28783,14:22:34.9043370,14:22:34.9063580,2.021,262.87,260.849
1_0,nbbo,717,35117,14:22:34.9044130,14:22:34.9063640,1.951,262.876,260.925
1_6,nbbo,530,25789,14:22:34.9042570,14:22:34.9063690,2.112,262.881,260.769
1_3,nbbo,763,37295,14:22:34.9041689,14:22:34.9063760,2.2071,262.888,260.6809
1_4,nbbo,950,46401,14:22:34.9039920,14:22:34.9063810,2.389,262.893,260.504
1_5,trade,136,7589,14:22:34.9089439,14:22:34.9101550,1.2111,264.782,263.5709
1_3,trade,219,11979,14:22:34.9078549,14:22:34.9102010,2.3461,264.828,262.4819
1_7,trade,134,7552,14:22:34.9077940,14:22:34.9102250,2.431,264.852,262.421
1_4,trade,383,21950,14:22:34.9077091,14:22:34.9102310,2.5219,264.858,262.3361
1_1,trade,344,19103,14:22:34.9079899,14:22:34.9102360,2.2461,264.863,262.6169
1_6,trade,231,12991,14:22:34.9079229,14:22:34.9102420,2.3191,264.869,262.5499
1_2,trade,279,15624,14:22:34.9076199,14:22:34.9102460,2.6261,264.873,262.2469
1_0,trade,226,12846,14:22:34.9080689,14:22:34.9102530,2.1841,264.88,262.6959
1_7,nbbo,1551,75263,14:22:35.6449140,14:22:35.6456440,0.73,25.168,24.438
1_6,nbbo,1103,54241,14:22:35.6450329,14:22:35.6456420,0.6091,25.166,24.5569
1_2,nbbo,1547,75069,14:22:35.6447921,14:22:35.6456600,0.8679,25.184,24.3161
1_4,nbbo,1919,93615,14:22:35.6448530,14:22:35.6456710,0.818,25.195,24.377
1_0,nbbo,1589,78085,14:22:35.6451549,14:22:35.6481070,2.9521,27.631,24.6789
1_1,nbbo,1442,70723,14:22:35.6450989,14:22:35.6482070,3.1081,27.731,24.6229
1_5,nbbo,1469,72049,14:22:35.6452280,14:22:35.6482610,3.033,27.785,24.752
1_3,nbbo,1735,84741,14:22:35.6449678,14:22:35.6483170,3.3492,27.841,24.4918
1_7,trade,674,38892,14:22:35.8978090,14:22:35.9013730,3.564,277.403,273.839
1_1,trade,757,43920,14:22:35.8984260,14:22:35.9014440,3.018,277.474,274.456
1_2,trade,713,40019,14:22:35.8973709,14:22:35.9014530,4.0821,277.483,273.4009
1_0,trade,769,44539,14:22:35.8986300,14:22:35.9014600,2.83,277.49,274.66
1_6,trade,776,44577,14:22:35.8982219,14:22:35.9014680,3.2461,277.498,274.2519
1_3,trade,869,49031,14:22:35.8980059,14:22:35.9014760,3.4701,277.506,274.0359
1_4,trade,770,44199,14:22:35.8975850,14:22:35.9014830,3.898,277.513,273.615
1_5,trade,728,40968,14:22:35.8988530,14:22:35.9016170,2.764,277.647,274.883
1_1,nbbo,1082,52427,14:22:36.8997410,14:22:36.9033130,3.572,249.68,246.108
1_7,nbbo,1046,51041,14:22:36.8993629,14:22:36.9044340,5.0711,250.801,245.7299
1_2,nbbo,1092,53303,14:22:36.8990759,14:22:36.9045160,5.4401,250.883,245.4429
1_5,nbbo,1199,58931,14:22:36.9000000,14:22:36.9045630,4.563,250.93,246.367
1_3,nbbo,1161,56883,14:22:36.8994940,14:22:36.9045750,5.081,250.942,245.861
1_0,nbbo,1388,67535,14:22:36.8998580,14:22:36.9045870,4.729,250.954,246.225
1_4,nbbo,1743,84785,14:22:36.8992099,14:22:36.9045940,5.3841,250.961,245.5769
1_6,nbbo,942,46293,14:22:36.8996209,14:22:36.9046010,4.9801,250.968,245.9879
1_0,trade,407,22912,14:22:36.9092010,14:22:36.9100500,0.849,253.301,252.452
1_4,trade,550,30166,14:22:36.9085789,14:22:36.9100840,1.5051,253.335,251.8299
1_7,trade,311,16930,14:22:36.9086900,14:22:36.9100910,1.401,253.342,251.941
1_6,trade,432,23940,14:22:36.9090439,14:22:36.9100960,1.0521,253.347,252.2949
1_1,trade,487,26401,14:22:36.9091190,14:22:36.9101010,0.982,253.352,252.37
1_2,trade,426,23896,14:22:36.9084660,14:22:36.9101070,1.641,253.358,251.717
1_3,trade,288,16151,14:22:36.9089780,14:22:36.9101120,1.134,253.363,252.229
1_5,trade,484,27712,14:22:36.9092739,14:22:36.9101670,0.8931,253.418,252.5249
1_7,nbbo,1000,48517,14:22:37.9020660,14:22:37.9091720,7.106,254.1801,247.0741
1_7,trade,293,16555,14:22:37.9051700,14:22:37.9092290,4.059,251.678,247.619
1_1,nbbo,1300,63337,14:22:37.9024249,14:22:37.9092350,6.8101,254.2431,247.433
1_0,nbbo,1257,61093,14:22:37.9025489,14:22:37.9092390,6.6901,254.2471,247.557
1_1,trade,488,27177,14:22:37.9055239,14:22:37.9092430,3.7191,251.692,247.9729
1_3,nbbo,1362,66937,14:22:37.9021820,14:22:37.9092490,7.067,254.2571,247.1901
1_2,nbbo,1167,57279,14:22:37.9017929,14:22:37.9092530,7.4601,254.2611,246.801
1_0,trade,454,25287,14:22:37.9056040,14:22:37.9092570,3.653,251.706,248.053
1_4,nbbo,1343,65409,14:22:37.9019260,14:22:37.9092610,7.335,254.2691,246.9341
1_3,trade,426,23616,14:22:37.9052359,14:22:37.9092660,4.0301,251.715,247.6849
1_4,trade,331,18079,14:22:37.9050989,14:22:37.9092700,4.1711,251.719,247.5479
1_6,nbbo,907,44493,14:22:37.9023170,14:22:37.9092740,6.957,254.2821,247.3251
1_2,trade,407,23231,14:22:37.9050129,14:22:37.9092780,4.2651,251.727,247.4619
1_6,trade,395,22409,14:22:37.9053079,14:22:37.9092890,3.9811,251.738,247.7569
1_5,nbbo,1002,49079,14:22:37.9026900,14:22:37.9096990,7.009,254.7071,247.6981
1_5,trade,272,15513,14:22:37.9056789,14:22:37.9097100,4.0311,252.159,248.1279
1_3,nbbo,936,46093,14:22:38.8979949,14:22:38.9009490,2.9541,257.5382,254.5841
1_6,nbbo,684,33573,14:22:38.8982050,14:22:38.9010790,2.874,257.6682,254.7942
1_1,nbbo,757,36807,14:22:38.8983940,14:22:38.9010860,2.692,257.6752,254.9832
1_7,nbbo,742,36301,14:22:38.8978100,14:22:38.9010940,3.284,257.6832,254.3992
1_2,nbbo,820,40229,14:22:38.8973780,14:22:38.9011010,3.723,257.6902,253.9672
1_5,nbbo,703,34327,14:22:38.8988010,14:22:38.9011030,2.302,257.6922,255.3902
1_0,nbbo,1024,50117,14:22:38.8985820,14:22:38.9011100,2.528,257.6992,255.1712
1_4,nbbo,801,38943,14:22:38.8976029,14:22:38.9011100,3.5071,257.6992,254.1921
1_5,trade,299,17041,14:22:38.9058239,14:22:38.9071960,1.3721,260.629,259.2569
1_1,trade,369,20937,14:22:38.9055769,14:22:38.9072400,1.6631,260.673,259.0099
1_2,trade,268,14798,14:22:38.9050419,14:22:38.9072490,2.2071,260.682,258.4749
1_0,trade,366,20679,14:22:38.9057010,14:22:38.9072550,1.554,260.688,259.134
1_4,trade,302,17213,14:22:38.9051779,14:22:38.9072620,2.0841,260.695,258.6109
1_3,trade,370,20895,14:22:38.9053909,14:22:38.9072680,1.8771,260.701,258.8239
1_6,trade,299,16913,14:22:38.9054949,14:22:38.9072760,1.7811,260.709,258.9279
1_7,trade,275,15397,14:22:38.9052650,14:22:38.9072820,2.017,260.715,258.698
1_3,nbbo,857,41699,14:22:39.8948309,14:22:39.8998270,4.9961,254.3792,249.3831
1_5,nbbo,768,37261,14:22:39.8950969,14:22:39.8998670,4.7701,254.4192,249.6491
1_7,nbbo,752,36593,14:22:39.8947679,14:22:39.8998550,5.0871,254.4072,249.3201
1_7,trade,298,16774,14:22:39.8966080,14:22:39.8998900,3.282,251.493,248.211
1_1,nbbo,740,36063,14:22:39.8949730,14:22:39.8999080,4.935,254.4602,249.5252
1_5,trade,429,23934,14:22:39.8968220,14:22:39.8999080,3.086,251.511,248.425
1_0,trade,371,20580,14:22:39.8967800,14:22:39.8999100,3.13,251.513,248.383
1_2,nbbo,766,37519,14:22:39.8946229,14:22:39.8999160,5.2931,254.4682,249.1751
1_4,nbbo,831,40683,14:22:39.8947010,14:22:39.8999210,5.22,254.4732,249.2532
1_1,trade,287,16345,14:22:39.8967420,14:22:39.8999210,3.179,251.524,248.345
1_4,trade,330,18153,14:22:39.8965589,14:22:39.8999230,3.3641,251.526,248.1619
1_0,nbbo,803,39341,14:22:39.8950350,14:22:39.8999130,4.878,254.4652,249.5872
1_2,trade,306,17519,14:22:39.8965009,14:22:39.8999240,3.4231,251.527,248.1039
1_6,nbbo,500,24337,14:22:39.8949040,14:22:39.8999290,5.025,254.4812,249.4562
1_3,trade,400,22504,14:22:39.8966500,14:22:39.8999300,3.28,251.533,248.253
1_6,trade,262,14477,14:22:39.8967000,14:22:39.8999310,3.231,251.534,248.303
1_7,nbbo,941,45909,14:22:40.9156889,14:22:40.9162340,0.5451,265.12,264.5749
1_1,nbbo,605,29401,14:22:40.9158170,14:22:40.9162540,0.437,265.14,264.703
1_6,nbbo,751,36795,14:22:40.9157780,14:22:40.9162700,0.492,265.156,264.664
