Connection#,Topic,Count,Size (Bytes),Publish Time (UTC),Log Time (UTC),Travel Elapsed (ms),E2E Elapsed (ms),MDS Elapsed (ms)
1_6,trade,8,750,14:53:59.3941290,14:53:59.3944390,0.31,64.008,63.698
1_4,trade,86,5109,14:53:59.3940999,14:53:59.3944580,0.3581,64.027,63.6689
1_7,trade,3,449,14:53:59.3942159,14:53:59.3944710,0.2551,64.04,63.7849
1_2,trade,211,11750,14:53:59.3940529,14:53:59.3944700,0.4171,64.039,63.6219
1_3,trade,78,4768,14:53:59.3942429,14:53:59.3945020,0.2591,64.071,63.8119
1_1,trade,205,11898,14:53:59.3942749,14:53:59.3945420,0.2671,64.111,63.8439
1_0,trade,455,26064,14:53:59.3941589,14:53:59.3945860,0.4271,64.155,63.7279
1_6,nbbo,3,413,14:53:59.6427220,14:53:59.6430740,0.352,118.513,118.161
1_7,nbbo,2,367,14:53:59.6428220,14:53:59.6430750,0.253,118.514,118.261
1_3,nbbo,193,9791,14:53:59.6428469,14:53:59.6431110,0.2641,118.55,118.2859
1_2,nbbo,309,15171,14:53:59.6426690,14:53:59.6431110,0.442,118.55,118.108
1_4,nbbo,78,4069,14:53:59.6427019,14:53:59.6431200,0.4181,118.559,118.1409
1_1,nbbo,199,10063,14:53:59.6428779,14:53:59.6431240,0.2461,118.563,118.3169
1_5,nbbo,15,999,14:53:59.6426359,14:53:59.6431250,0.4891,118.564,118.0749
1_0,nbbo,1479,71819,14:53:59.6427559,14:53:59.6433050,0.5491,118.744,118.1949
1_5,trade,15,1138,14:53:59.6436590,14:53:59.6439600,0.301,119.06,118.759
1_4,trade,63,3815,14:53:59.6437189,14:53:59.6439730,0.2541,119.073,118.8189
1_1,trade,125,7122,14:53:59.6438239,14:53:59.6440110,0.1871,119.111,118.9239
1_3,trade,112,6757,14:53:59.6438020,14:53:59.6440150,0.213,119.115,118.902
1_2,trade,207,11693,14:53:59.6436879,14:53:59.6439930,0.3051,119.093,118.7879
1_0,trade,474,26136,14:53:59.6437579,14:53:59.6440770,0.3191,119.177,118.8579
1_6,trade,2,398,14:53:59.6437380,14:53:59.6442550,0.517,119.355,118.838
1_2,nbbo,346,17187,14:53:59.8930740,14:53:59.8936040,0.53,52.2381,51.7081
1_5,nbbo,19,1215,14:53:59.8930250,14:53:59.8935840,0.559,52.2181,51.6591
1_7,nbbo,2,367,14:53:59.8932860,14:53:59.8936310,0.345,52.2651,51.9201
1_6,nbbo,5,515,14:53:59.8931490,14:53:59.8936380,0.489,52.2721,51.7831
1_4,nbbo,184,9391,14:53:59.8931209,14:53:59.8936360,0.5151,52.2701,51.755
1_1,nbbo,347,17395,14:53:59.8933620,14:53:59.8936830,0.321,52.3171,51.9961
1_3,nbbo,200,10001,14:53:59.8933179,14:53:59.8936920,0.3741,52.3261,51.952
1_0,nbbo,1743,84763,14:53:59.8931950,14:53:59.8939330,0.738,52.5671,51.8291
1_5,trade,13,1053,14:53:59.8943699,14:53:59.8947620,0.3921,52.9901,52.598
1_6,trade,3,491,14:53:59.8944760,14:53:59.8947700,0.294,52.9981,52.7041
1_4,trade,156,9596,14:53:59.8944479,14:53:59.8947820,0.3341,53.0101,52.676
1_7,trade,3,441,14:53:59.8945529,14:53:59.8947850,0.2321,53.0131,52.781
1_2,trade,220,12090,14:53:59.8944029,14:53:59.8948370,0.4341,53.0651,52.631
1_0,trade,540,29233,14:53:59.8945020,14:53:59.8948870,0.385,53.1151,52.7301
1_1,trade,232,13242,14:53:59.8946109,14:53:59.8948960,0.2851,53.1241,52.839
1_3,trade,131,7416,14:53:59.8945809,14:53:59.8949020,0.3211,53.1301,52.809
1_5,nbbo,59,3205,14:54:00.1425000,14:54:00.1428510,0.351,24.388,24.037
1_6,nbbo,5,519,14:54:00.1425600,14:54:00.1436990,1.139,25.236,24.097
1_6,trade,3,437,14:54:00.1433380,14:54:00.1437040,0.366,25.0771,24.7111
1_4,nbbo,132,6781,14:54:00.1425479,14:54:00.1437190,1.1711,25.256,24.0849
1_7,nbbo,3,415,14:54:00.1426639,14:54:00.1437220,1.0581,25.259,24.2009
1_3,nbbo,324,16119,14:54:00.1426809,14:54:00.1437360,1.0551,25.273,24.2179
1_1,nbbo,619,30933,14:54:00.1427069,14:54:00.1437440,1.0371,25.281,24.2439
1_2,nbbo,392,19367,14:54:00.1425269,14:54:00.1437510,1.2241,25.288,24.0639
1_3,trade,166,9960,14:54:00.1433869,14:54:00.1437740,0.3871,25.1471,24.76
1_2,trade,253,14145,14:54:00.1433110,14:54:00.1438100,0.499,25.1831,24.6841
1_5,trade,22,1419,14:54:00.1432989,14:54:00.1438160,0.5171,25.1891,24.672
1_1,trade,408,23387,14:54:00.1434019,14:54:00.1438110,0.4091,25.1841,24.775
1_4,trade,84,4847,14:54:00.1433280,14:54:00.1438220,0.494,25.1951,24.7011
1_0,nbbo,3751,183003,14:54:00.1425909,14:54:00.1445990,2.0081,26.136,24.1279
1_0,trade,934,52138,14:54:00.1433510,14:54:00.1448830,1.532,26.2561,24.7241
1_5,nbbo,25,1515,14:54:00.3934819,14:54:00.3941250,0.6431,60.3821,59.739
1_4,nbbo,98,5137,14:54:00.3935869,14:54:00.3941410,0.5541,60.3981,59.844
1_7,nbbo,6,565,14:54:00.3937679,14:54:00.3941630,0.3951,60.4201,60.025
1_6,nbbo,6,559,14:54:00.3936180,14:54:00.3941630,0.545,60.4201,59.8751
1_2,nbbo,412,20349,14:54:00.3935319,14:54:00.3941720,0.6401,60.4291,59.789
1_3,nbbo,310,15261,14:54:00.3938109,14:54:00.3941870,0.3761,60.4441,60.068
1_1,nbbo,442,22143,14:54:00.3938599,14:54:00.3942480,0.3881,60.5051,60.117
1_0,nbbo,1487,72127,14:54:00.3936700,14:54:00.3944470,0.777,60.7041,59.9271
1_4,trade,24,1602,14:54:00.3950240,14:54:00.3953680,0.344,61.334,60.99
1_7,trade,3,447,14:54:00.3951019,14:54:00.3953880,0.2861,61.354,61.0679
1_5,trade,49,3251,14:54:00.3949539,14:54:00.3953950,0.4411,61.361,60.9199
1_2,trade,196,11230,14:54:00.3949859,14:54:00.3954070,0.4211,61.373,60.9519
1_3,trade,211,12171,14:54:00.3951280,14:54:00.3954260,0.298,61.392,61.094
1_1,trade,283,16460,14:54:00.3951700,14:54:00.3954580,0.288,61.424,61.136
1_0,trade,384,21170,14:54:00.3950539,14:54:00.3954690,0.4151,61.435,61.0199
1_5,nbbo,16,1055,14:54:00.6425610,14:54:00.6431500,0.589,121.7541,121.1651
1_7,nbbo,3,411,14:54:00.6428070,14:54:00.6431850,0.378,121.7891,121.4111
1_3,nbbo,249,12481,14:54:00.6428359,14:54:00.6431900,0.3541,121.7941,121.44
1_4,nbbo,123,6281,14:54:00.6426429,14:54:00.6431940,0.5511,121.7981,121.247
1_6,nbbo,4,463,14:54:00.6426669,14:54:00.6431980,0.5311,121.8021,121.271
1_2,nbbo,503,24681,14:54:00.6425989,14:54:00.6431900,0.5911,121.7941,121.203
1_1,nbbo,376,18695,14:54:00.6428790,14:54:00.6432310,0.352,121.8351,121.4831
1_0,nbbo,2265,110293,14:54:00.6427130,14:54:00.6436380,0.925,122.2421,121.3171
1_6,trade,2,402,14:54:00.6443769,14:54:00.6446550,0.2781,122.676,122.3979
1_7,trade,1,337,14:54:00.6444630,14:54:00.6446750,0.212,122.696,122.484
1_4,trade,99,5697,14:54:00.6443549,14:54:00.6446790,0.3241,122.7,122.3759
1_3,trade,162,9350,14:54:00.6444859,14:54:00.6446980,0.2121,122.719,122.5069
1_2,trade,416,24645,14:54:00.6443089,14:54:00.6447070,0.3981,122.728,122.3299
1_5,trade,8,716,14:54:00.6442760,14:54:00.6447100,0.434,122.731,122.297
1_1,trade,256,14947,14:54:00.6445148,14:54:00.6448030,0.2882,122.824,122.5358
1_0,trade,815,46131,14:54:00.6444039,14:54:00.6448250,0.4211,122.846,122.4249
1_5,nbbo,42,2321,14:54:00.8926979,14:54:00.8931240,0.4261,68.59,68.1639
1_6,nbbo,4,465,14:54:00.8927840,14:54:00.8931580,0.374,68.624,68.25
1_3,nbbo,272,13593,14:54:00.8928980,14:54:00.8931610,0.263,68.627,68.364
1_4,nbbo,123,6337,14:54:00.8927669,14:54:00.8931640,0.3971,68.63,68.2329
1_2,nbbo,502,24499,14:54:00.8927349,14:54:00.8931570,0.4221,68.623,68.2009
1_1,nbbo,587,29019,14:54:00.8929250,14:54:00.8931970,0.272,68.663,68.391
1_0,nbbo,2525,122761,14:54:00.8928170,14:54:00.8935550,0.738,69.021,68.283
1_5,trade,33,2108,14:54:00.8937579,14:54:00.8940150,0.2571,69.063,68.8059
1_4,trade,66,4095,14:54:00.8938070,14:54:00.8940720,0.265,69.12,68.855
1_3,trade,149,8557,14:54:00.8938809,14:54:00.8940820,0.2011,69.13,68.9289
1_2,trade,308,17078,14:54:00.8937810,14:54:00.8940850,0.304,69.133,68.829
1_1,trade,415,23492,14:54:00.8939019,14:54:00.8941040,0.2021,69.152,68.9499
1_0,trade,966,52828,14:54:00.8938299,14:54:00.8941540,0.3241,69.202,68.8779
1_4,nbbo,159,8087,14:54:01.1429219,14:54:01.1433690,0.4471,9.036,8.5889
1_6,nbbo,7,613,14:54:01.1429418,14:54:01.1433790,0.4372,9.046,8.6088
1_7,nbbo,2,365,14:54:01.1430989,14:54:01.1434030,0.3041,9.07,8.7659
1_5,nbbo,35,2011,14:54:01.1428480,14:54:01.1433790,0.531,9.046,8.515
1_2,nbbo,780,38163,14:54:01.1428820,14:54:01.1434180,0.536,9.085,8.549
1_1,nbbo,770,38209,14:54:01.1431750,14:54:01.1443310,1.156,9.998,8.842
1_3,nbbo,406,20187,14:54:01.1431289,14:54:01.1443500,1.2211,10.017,8.7959
1_0,nbbo,4070,197385,14:54:01.1429899,14:54:01.1447460,1.7561,10.413,8.6569
1_5,trade,56,3172,14:54:01.1444290,14:54:01.1447970,0.368,9.308,8.94
1_6,trade,4,500,14:54:01.1445180,14:54:01.1448220,0.304,9.333,9.029
1_4,trade,179,10529,14:54:01.1444980,14:54:01.1448510,0.353,9.362,9.009
1_7,trade,2,394,14:54:01.1446340,14:54:01.1448680,0.234,9.379,9.145
1_2,trade,509,29506,14:54:01.1444559,14:54:01.1448760,0.4201,9.387,8.9669
1_3,trade,373,21839,14:54:01.1446580,14:54:01.1449390,0.281,9.45,9.169
1_1,trade,610,35247,14:54:01.1446909,14:54:01.1449880,0.2971,9.499,9.2019
1_0,trade,1903,111184,14:54:01.1445469,14:54:01.1451170,0.5701,9.628,9.0579
1_5,nbbo,122,6337,14:54:01.3961300,14:54:01.3971090,0.979,64.4491,63.4701
1_6,nbbo,13,923,14:54:01.3963339,14:54:01.3971310,0.7971,64.4711,63.674
1_4,nbbo,387,19457,14:54:01.3962969,14:54:01.3971560,0.8591,64.4961,63.637
1_7,nbbo,1,319,14:54:01.3967189,14:54:01.3971850,0.4661,64.5251,64.059
1_2,nbbo,1330,64889,14:54:01.3962150,14:54:01.3972420,1.027,64.5821,63.5551
1_3,nbbo,1079,53491,14:54:01.3967850,14:54:01.3973510,0.566,64.6911,64.1251
1_1,nbbo,1685,83103,14:54:01.3968939,14:54:01.3974680,0.5741,64.8081,64.234
1_0,nbbo,9628,467915,14:54:01.3964420,14:54:01.3984400,1.998,65.7801,63.7821
1_5,trade,87,5173,14:54:01.3987330,14:54:01.3992550,0.522,64.823,64.301
1_6,trade,15,1103,14:54:01.3988409,14:54:01.3992720,0.4311,64.84,64.4089
1_4,trade,199,11838,14:54:01.3988170,14:54:01.3992840,0.467,64.852,64.385
1_7,trade,3,443,14:54:01.3990040,14:54:01.3992910,0.287,64.859,64.572
1_2,trade,656,37517,14:54:01.3987659,14:54:01.3993220,0.5561,64.89,64.3339
1_3,trade,565,32643,14:54:01.3990371,14:54:01.3993790,0.3419,64.947,64.6051
1_1,trade,573,32919,14:54:01.3990919,14:54:01.3993860,0.2941,64.954,64.6599
1_0,trade,2598,145864,14:54:01.3988809,14:54:01.3996650,0.7841,65.233,64.4489
1_7,nbbo,6,565,14:54:01.6433809,14:54:01.6445920,1.2111,12.9141,11.703
1_4,nbbo,176,8965,14:54:01.6431759,14:54:01.6445900,1.4141,12.9121,11.498
1_5,nbbo,37,2103,14:54:01.6430870,14:54:01.6445910,1.504,12.9131,11.4091
1_6,nbbo,1,315,14:54:01.6431929,14:54:01.6446190,1.4261,12.9411,11.515
1_3,nbbo,487,24129,14:54:01.6434150,14:54:01.6446710,1.256,12.9931,11.7371
1_2,nbbo,561,27457,14:54:01.6431339,14:54:01.6446830,1.5491,13.0051,11.456
1_5,trade,39,2373,14:54:01.6444010,14:54:01.6446880,0.287,12.5871,12.3001
1_1,nbbo,781,38697,14:54:01.6434549,14:54:01.6447260,1.2711,13.0481,11.777
1_6,trade,9,759,14:54:01.6444820,14:54:01.6447300,0.248,12.6291,12.3811
1_7,trade,3,449,14:54:01.6445510,14:54:01.6447330,0.182,12.6321,12.4501
1_4,trade,192,11397,14:54:01.6444600,14:54:01.6447370,0.277,12.6361,12.3591
1_2,trade,288,16348,14:54:01.6444260,14:54:01.6447510,0.325,12.6501,12.3251
1_3,trade,398,23457,14:54:01.6445689,14:54:01.6447990,0.2301,12.6981,12.468
1_1,trade,488,27141,14:54:01.6446040,14:54:01.6448540,0.25,12.7531,12.5031
1_0,nbbo,4101,199787,14:54:01.6432449,14:54:01.6451550,1.9101,13.4771,11.567
1_0,trade,869,48206,14:54:01.6445040,14:54:01.6452760,0.772,13.1751,12.4031
1_5,nbbo,25,1511,14:54:01.8941500,14:54:01.8984470,4.297,67.2261,62.9291
1_6,nbbo,31,1827,14:54:01.8943020,14:54:01.8985020,4.2,67.2811,63.0811
1_4,nbbo,151,7687,14:54:01.8942709,14:54:01.8985080,4.2371,67.2871,63.05
1_3,nbbo,317,15789,14:54:01.8945820,14:54:01.8985140,3.932,67.2931,63.3611
1_6,trade,23,1727,14:54:01.8956500,14:54:01.8985190,2.869,66.8041,63.9351
1_7,nbbo,2,367,14:54:01.8945400,14:54:01.8984950,3.955,67.2741,63.3191
1_5,trade,22,1550,14:54:01.8955640,14:54:01.8985270,2.963,66.8121,63.8491
1_2,nbbo,515,25323,14:54:01.8942139,14:54:01.8985340,4.3201,67.3131,62.993
1_4,trade,120,7139,14:54:01.8956239,14:54:01.8985680,2.9441,66.8531,63.909
1_1,nbbo,448,22257,14:54:01.8946420,14:54:01.8985720,3.93,67.3511,63.4211
1_2,trade,181,10140,14:54:01.8955889,14:54:01.8985840,2.9951,66.8691,63.874
1_3,trade,202,11899,14:54:01.8957369,14:54:01.8986010,2.8641,66.8861,64.022
1_1,trade,167,9649,14:54:01.8957730,14:54:01.8986500,2.877,66.9351,64.0581
1_0,nbbo,3490,169597,14:54:01.8943740,14:54:01.8991620,4.788,67.9411,63.1531
1_0,trade,576,32628,14:54:01.8956779,14:54:01.8992820,3.6041,67.5671,63.963
1_5,nbbo,12,863,14:54:02.1483139,14:54:02.1490080,0.6941,14.958,14.2639
1_6,nbbo,5,515,14:54:02.1484500,14:54:02.1490200,0.57,14.97,14.4
1_4,nbbo,325,16189,14:54:02.1484260,14:54:02.1490390,0.613,14.989,14.376
1_7,nbbo,5,507,14:54:02.1487178,14:54:02.1490660,0.3482,15.016,14.6678
1_2,nbbo,1157,56671,14:54:02.1483709,14:54:02.1490860,0.7151,15.036,14.3209
1_3,nbbo,688,33825,14:54:02.1487550,14:54:02.1491620,0.407,15.112,14.705
1_1,nbbo,1272,62707,14:54:02.1488179,14:54:02.1492350,0.4171,15.185,14.7679
1_0,nbbo,8526,414733,14:54:02.1485209,14:54:02.1498160,1.2951,15.766,14.4709
1_5,trade,15,1090,14:54:02.1500878,14:54:02.1504500,0.3622,121.285,120.9228
1_6,trade,5,630,14:54:02.1501700,14:54:02.1504740,0.304,121.309,121.005
1_4,trade,202,12414,14:54:02.1501500,14:54:02.1504890,0.339,121.324,120.985
1_2,trade,413,24522,14:54:02.1501159,14:54:02.1504940,0.3781,121.329,120.9509
1_7,trade,1,339,14:54:02.1502760,14:54:02.1505040,0.228,121.339,121.111
1_3,trade,293,17672,14:54:02.1502960,14:54:02.1505650,0.269,121.4,121.131
1_1,trade,686,40630,14:54:02.1503220,14:54:02.1506240,0.302,121.459,121.157
1_0,trade,2155,127290,14:54:02.1501949,14:54:02.1507500,0.5551,121.585,121.0299
1_5,nbbo,62,3297,14:54:02.3946959,14:54:02.3954520,0.7561,66.8531,66.097
1_4,nbbo,434,21685,14:54:02.3948320,14:54:02.3954800,0.648,66.8811,66.2331
1_7,nbbo,11,795,14:54:02.3951119,14:54:02.3954830,0.3711,66.8841,66.513
1_6,nbbo,6,563,14:54:02.3948649,14:54:02.3954870,0.6221,66.8881,66.266
1_2,nbbo,1041,51023,14:54:02.3947640,14:54:02.3955330,0.769,66.9341,66.1651
1_3,nbbo,692,34179,14:54:02.3951579,14:54:02.3955760,0.4181,66.9771,66.559
1_1,nbbo,1654,81997,14:54:02.3952180,14:54:02.3973520,2.134,68.7531,66.6191
1_5,trade,50,3351,14:54:02.3969930,14:54:02.3975700,0.577,68.448,67.871
1_6,trade,11,898,14:54:02.3971829,14:54:02.3975880,0.4051,68.466,68.0609
1_4,trade,326,18766,14:54:02.3971419,14:54:02.3976400,0.4981,68.518,68.0199
1_2,trade,597,33861,14:54:02.3970310,14:54:02.3976510,0.62,68.529,67.909
1_7,trade,4,500,14:54:02.3973400,14:54:02.3976500,0.31,68.528,68.218
1_3,trade,535,30712,14:54:02.3973739,14:54:02.3977260,0.3521,68.604,68.2519
1_1,trade,956,53871,14:54:02.3974239,14:54:02.3978100,0.3861,68.688,68.3019
1_0,nbbo,5711,278051,14:54:02.3949379,14:54:02.3978330,2.8951,69.2341,66.339
1_0,trade,2296,126405,14:54:02.3972249,14:54:02.3981850,0.9601,69.063,68.1029
1_5,nbbo,27,1595,14:54:02.6429820,14:54:02.6434540,0.472,22.002,21.53
1_7,nbbo,2,369,14:54:02.6431879,14:54:02.6434710,0.2831,22.019,21.7359
1_2,nbbo,468,23163,14:54:02.6430159,14:54:02.6434880,0.4721,22.036,21.5639
1_4,nbbo,168,8541,14:54:02.6430570,14:54:02.6434890,0.432,22.037,21.605
1_6,nbbo,17,1115,14:54:02.6430799,14:54:02.6434960,0.4161,22.044,21.6279
1_1,nbbo,443,22135,14:54:02.6432619,14:54:02.6435550,0.2931,22.103,21.8099
1_3,nbbo,622,30531,14:54:02.6432120,14:54:02.6435740,0.362,22.122,21.76
1_0,nbbo,1902,92391,14:54:02.6431160,14:54:02.6437490,0.633,22.297,21.664
1_5,trade,9,753,14:54:02.6441940,14:54:02.6445030,0.309,22.7671,22.4581
1_4,trade,131,7968,14:54:02.6442550,14:54:02.6445100,0.255,22.7741,22.5191
1_6,trade,4,504,14:54:02.6442749,14:54:02.6445200,0.2451,22.7841,22.539
1_2,trade,322,17936,14:54:02.6442189,14:54:02.6445370,0.3181,22.8011,22.483
1_1,trade,304,17290,14:54:02.6443769,14:54:02.6445830,0.2061,22.8471,22.641
1_3,trade,415,22635,14:54:02.6443420,14:54:02.6445870,0.245,22.8511,22.6061
1_0,trade,595,32766,14:54:02.6442958,14:54:02.6446100,0.3142,22.8741,22.5599
1_4,nbbo,140,7125,14:54:02.8923699,14:54:02.8926860,0.3161,76.018,75.7019
1_2,nbbo,255,12665,14:54:02.8923459,14:54:02.8926670,0.3211,75.999,75.6779
1_5,nbbo,13,911,14:54:02.8923189,14:54:02.8926720,0.3531,76.004,75.6509
1_6,nbbo,4,465,14:54:02.8923850,14:54:02.8927050,0.32,76.037,75.717
1_1,nbbo,232,11735,14:54:02.8924770,14:54:02.8927260,0.249,76.058,75.809
1_3,nbbo,201,10047,14:54:02.8924550,14:54:02.8927310,0.276,76.063,75.787
1_0,nbbo,1247,61057,14:54:02.8924080,14:54:02.8928420,0.434,76.174,75.74
1_5,trade,11,908,14:54:02.8930870,14:54:02.8933280,0.241,76.4981,76.2571
1_6,trade,1,349,14:54:02.8931440,14:54:02.8933380,0.194,76.5081,76.3141
1_2,trade,135,7773,14:54:02.8931090,14:54:02.8933490,0.24,76.5191,76.2791
1_4,trade,159,9417,14:54:02.8931279,14:54:02.8933500,0.2221,76.5201,76.298
1_7,trade,2,382,14:54:02.8931918,14:54:02.8933620,0.1702,76.5321,76.3619
1_3,trade,131,7624,14:54:02.8932060,14:54:02.8933860,0.18,76.5561,76.3761
1_1,trade,110,6556,14:54:02.8932270,14:54:02.8933970,0.17,76.5671,76.3971
1_0,trade,548,30563,14:54:02.8931590,14:54:02.8934410,0.282,76.6111,76.3291
1_7,nbbo,6,565,14:54:03.1421440,14:54:03.1423340,0.19,14.4581,14.2681
1_5,nbbo,38,2151,14:54:03.1419719,14:54:03.1423420,0.3701,14.4661,14.096
1_4,nbbo,147,7421,14:54:03.1420290,14:54:03.1423470,0.318,14.4711,14.1531
1_3,nbbo,223,11191,14:54:03.1421629,14:54:03.1423610,0.1981,14.4851,14.287
1_6,nbbo,3,415,14:54:03.1420440,14:54:03.1423620,0.318,14.4861,14.1681
1_2,nbbo,555,27257,14:54:03.1419979,14:54:03.1423620,0.3641,14.4861,14.122
1_1,nbbo,740,36653,14:54:03.1421870,14:54:03.1424080,0.221,14.5321,14.3111
1_0,nbbo,2550,124037,14:54:03.1420760,14:54:03.1425780,0.502,14.7021,14.2001
1_3,trade,155,9078,14:54:03.1430321,14:54:03.1431860,0.1539,15.0181,14.8642
1_5,trade,34,2361,14:54:03.1428950,14:54:03.1431980,0.303,15.0301,14.7271
1_7,trade,2,403,14:54:03.1430169,14:54:03.1431970,0.1801,15.0291,14.849
1_4,trade,98,5774,14:54:03.1429479,14:54:03.1432010,0.2531,15.0331,14.78
1_6,trade,3,453,14:54:03.1429660,14:54:03.1432030,0.237,15.0351,14.7981
1_1,trade,401,21241,14:54:03.1430510,14:54:03.1432070,0.156,15.0391,14.8831
1_2,trade,418,23738,14:54:03.1429160,14:54:03.1432230,0.307,15.0551,14.7481
1_0,trade,651,35767,14:54:03.1429820,14:54:03.1432510,0.269,15.0831,14.8141
1_6,nbbo,11,813,14:54:03.3965059,14:54:03.4000900,3.5841,77.231,73.6469
1_5,nbbo,84,4395,14:54:03.3963050,14:54:03.4001010,3.796,77.242,73.446
1_7,nbbo,1,315,14:54:03.3969210,14:54:03.4001100,3.189,77.251,74.062
1_6,trade,7,788,14:54:03.3989620,14:54:03.4001330,1.171,76.7301,75.5591
1_2,trade,182,10605,14:54:03.3989219,14:54:03.4001360,1.2141,76.7331,75.519
1_2,nbbo,636,31337,14:54:03.3963861,14:54:03.4001340,3.7479,77.275,73.5271
1_4,nbbo,200,10067,14:54:03.3964610,14:54:03.4001400,3.679,77.281,73.602
1_4,trade,197,11525,14:54:03.3989439,14:54:03.4001430,1.1991,76.7401,75.541
1_7,trade,2,424,14:54:03.3990329,14:54:03.4001510,1.1181,76.7481,75.63
1_3,nbbo,377,18667,14:54:03.3969730,14:54:03.4001910,3.218,77.332,74.114
1_5,trade,45,3109,14:54:03.3988980,14:54:03.4001860,1.288,76.7831,75.4951
1_1,nbbo,643,31869,14:54:03.3970520,14:54:03.4002600,3.208,77.401,74.193
1_3,trade,244,13910,14:54:03.3990489,14:54:03.4002940,1.2451,76.8911,75.646
1_1,trade,184,10696,14:54:03.3990720,14:54:03.4003400,1.268,76.9371,75.6691
1_0,nbbo,6037,293841,14:54:03.3966269,14:54:03.4007680,4.1411,77.909,73.7679
1_0,trade,1216,68787,14:54:03.3989820,14:54:03.4009070,1.925,77.5041,75.5791
1_4,nbbo,134,6837,14:54:03.6438129,14:54:03.6445060,0.6931,115.091,114.3979
1_5,nbbo,23,1403,14:54:03.6437030,14:54:03.6445060,0.803,115.091,114.288
1_2,nbbo,564,27641,14:54:03.6437659,14:54:03.6445660,0.8001,115.151,114.3509
1_7,nbbo,5,517,14:54:03.6440799,14:54:03.6445740,0.4941,115.159,114.6649
1_6,nbbo,4,461,14:54:03.6438380,14:54:03.6445450,0.707,115.13,114.423
1_3,nbbo,311,15515,14:54:03.6441149,14:54:03.6446560,0.5411,115.241,114.6999
1_1,nbbo,683,33885,14:54:03.6442030,14:54:03.6446860,0.483,115.271,114.788
1_0,nbbo,4829,234925,14:54:03.6439089,14:54:03.6453060,1.3971,115.891,114.4939
1_5,trade,22,1507,14:54:03.6454520,14:54:03.6457870,0.335,115.961,115.626
1_6,trade,1,339,14:54:03.6455310,14:54:03.6458890,0.358,116.063,115.705
1_4,trade,82,5015,14:54:03.6455129,14:54:03.6459280,0.4151,116.102,115.6869
1_2,trade,291,16214,14:54:03.6454809,14:54:03.6459430,0.4621,116.117,115.6549
1_3,trade,173,10558,14:54:03.6456359,14:54:03.6459740,0.3381,116.148,115.8099
1_1,trade,328,18424,14:54:03.6456619,14:54:03.6460500,0.3881,116.224,115.8359
1_0,trade,1033,59484,14:54:03.6455590,14:54:03.6461920,0.633,116.366,115.733
1_5,nbbo,12,865,14:54:03.8951040,14:54:03.8959450,0.841,63.4591,62.6181
1_4,nbbo,221,11157,14:54:03.8952679,14:54:03.8959750,0.7071,63.4891,62.782
1_6,nbbo,4,461,14:54:03.8953099,14:54:03.8959830,0.6731,63.4971,62.824
1_3,nbbo,284,14191,14:54:03.8956138,14:54:03.8960480,0.4342,63.5621,63.1279
1_2,nbbo,626,30647,14:54:03.8951868,14:54:03.8960550,0.8682,63.5691,62.7009
1_1,nbbo,569,28507,14:54:03.8956910,14:54:03.8961280,0.437,63.6421,63.2051
1_0,nbbo,3394,165567,14:54:03.8953959,14:54:03.8967830,1.3871,64.2971,62.91
1_5,trade,18,1240,14:54:03.8972469,14:54:03.8977440,0.4971,65.0191,64.522
1_7,trade,1,356,14:54:03.8975029,14:54:03.8977710,0.2681,65.0461,64.778
1_4,trade,110,6928,14:54:03.8973549,14:54:03.8977770,0.4221,65.0521,64.63
1_6,trade,9,825,14:54:03.8973880,14:54:03.8977680,0.38,65.0431,64.6631
1_2,trade,369,21277,14:54:03.8972919,14:54:03.8978480,0.5561,65.1231,64.567
1_3,trade,107,5969,14:54:03.8975330,14:54:03.8978520,0.319,65.1271,64.8081
1_1,trade,252,14308,14:54:03.8975679,14:54:03.8978570,0.2891,65.1321,64.843
1_0,trade,772,43175,14:54:03.8974250,14:54:03.8979720,0.547,65.2471,64.7001
1_5,nbbo,73,3897,14:54:04.1444639,14:54:04.1452780,0.8141,17.6581,16.844
1_6,nbbo,7,611,14:54:04.1446489,14:54:04.1453260,0.6771,17.7061,17.029
1_7,nbbo,6,577,14:54:04.1449300,14:54:04.1453240,0.394,17.7041,17.3101
1_4,nbbo,223,11215,14:54:04.1446130,14:54:04.1470300,2.417,19.4101,16.9931
1_7,trade,2,406,14:54:04.1465560,14:54:04.1470770,0.521,19.0301,18.5091
1_2,nbbo,728,35549,14:54:04.1445410,14:54:04.1470860,2.545,19.4661,16.9211
1_5,trade,78,4329,14:54:04.1463630,14:54:04.1470890,0.726,19.0421,18.3161
1_6,trade,5,586,14:54:04.1464589,14:54:04.1470880,0.6291,19.0411,18.412
1_4,trade,112,6559,14:54:04.1464359,14:54:04.1470930,0.6571,19.0461,18.389
1_3,nbbo,394,19479,14:54:04.1449790,14:54:04.1470980,2.119,19.4781,17.3591
1_3,trade,148,8396,14:54:04.1465799,14:54:04.1471490,0.5691,19.1021,18.533
1_1,nbbo,582,28977,14:54:04.1450520,14:54:04.1471650,2.113,19.5451,17.4321
1_2,trade,452,24866,14:54:04.1463920,14:54:04.1471910,0.799,19.1441,18.3451
1_1,trade,311,17675,14:54:04.1466119,14:54:04.1472490,0.6371,19.2021,18.565
1_0,nbbo,4267,208243,14:54:04.1447309,14:54:04.1477240,2.9931,20.1041,17.111
