Connection#,Topic,Count,Size (Bytes),Publish Time (UTC),Log Time (UTC),Travel Elapsed (ms),E2E Elapsed (ms),MDS Elapsed (ms)
1_5,nbbo,29,1687,15:45:53.6447921,15:45:53.6452810,0.4889,87.137,86.6481
1_6,nbbo,15,1011,15:45:53.6447600,15:45:53.6452950,0.535,87.151,86.616
1_4,nbbo,92,4777,15:45:53.6445589,15:45:53.6453420,0.7831,87.198,86.4149
1_3,nbbo,195,9807,15:45:53.6448779,15:45:53.6453470,0.4691,87.203,86.7339
1_7,nbbo,2,363,15:45:53.6447330,15:45:53.6453550,0.622,87.211,86.589
1_1,nbbo,285,14427,15:45:53.6448270,15:45:53.6453580,0.531,87.214,86.683
1_2,nbbo,291,14377,15:45:53.6449200,15:45:53.6453960,0.476,87.252,86.776
1_0,nbbo,1329,64963,15:45:53.6446370,15:45:53.6455150,0.878,87.371,86.493
1_5,trade,32,2025,15:45:53.6462009,15:45:53.6466440,0.4431,87.7611,87.318
1_1,trade,182,10756,15:45:53.6462290,15:45:53.6466670,0.438,87.7841,87.3461
1_0,trade,423,22967,15:45:53.6461190,15:45:53.6466730,0.554,87.7901,87.2361
1_4,trade,65,3856,15:45:53.6460720,15:45:53.6466770,0.605,87.7941,87.1891
1_3,trade,126,6966,15:45:53.6462669,15:45:53.6466730,0.4061,87.7901,87.384
1_2,trade,178,10033,15:45:53.6463020,15:45:53.6466800,0.378,87.7971,87.4191
1_6,trade,2,386,15:45:53.6461760,15:45:53.6466850,0.509,87.8021,87.2931
1_3,nbbo,189,9551,15:45:53.8948270,15:45:53.8955970,0.77,80.28,79.51
1_7,nbbo,2,365,15:45:53.8946840,15:45:53.8955970,0.913,80.28,79.367
1_0,nbbo,1053,51235,15:45:53.8946009,15:45:53.8956740,1.0731,80.357,79.2839
1_1,nbbo,199,10143,15:45:53.8947810,15:45:53.8956750,0.894,80.358,79.464
1_2,nbbo,176,8779,15:45:53.8948720,15:45:53.8956800,0.808,80.363,79.555
1_5,nbbo,35,1989,15:45:53.8947420,15:45:53.8956820,0.94,80.365,79.425
1_4,nbbo,78,4099,15:45:53.8945340,15:45:53.8956880,1.154,80.371,79.217
1_6,nbbo,2,365,15:45:53.8947110,15:45:53.8956870,0.976,80.37,79.394
1_4,trade,37,2355,15:45:53.8966080,15:45:53.8971000,0.492,81.044,80.552
1_5,trade,26,1815,15:45:53.8967519,15:45:53.8971440,0.3921,81.088,80.6959
1_6,trade,4,490,15:45:53.8967270,15:45:53.8971480,0.421,81.092,80.671
1_3,trade,110,6335,15:45:53.8968229,15:45:53.8971520,0.3291,81.096,80.7669
1_1,trade,189,10449,15:45:53.8967810,15:45:53.8986590,1.878,82.603,80.725
1_0,trade,571,31439,15:45:53.8966580,15:45:53.8986780,2.02,82.622,80.602
1_2,trade,166,9311,15:45:53.8968560,15:45:53.8986850,1.829,82.629,80.8
1_7,nbbo,3,417,15:45:54.1453499,15:45:54.1457350,0.3851,77.019,76.6339
1_4,nbbo,130,6673,15:45:54.1451939,15:45:54.1457290,0.5351,77.013,76.4779
1_6,nbbo,3,415,15:45:54.1453659,15:45:54.1457710,0.4051,77.055,76.6499
1_3,nbbo,122,6253,15:45:54.1454510,15:45:54.1457720,0.321,77.056,76.735
1_5,nbbo,35,1977,15:45:54.1453859,15:45:54.1457790,0.3931,77.063,76.6699
1_1,nbbo,298,14993,15:45:54.1454179,15:45:54.1457800,0.3621,77.064,76.7019
1_2,nbbo,288,14193,15:45:54.1454851,15:45:54.1458060,0.3209,77.09,76.7691
1_0,nbbo,1812,88023,15:45:54.1452600,15:45:54.1460070,0.747,77.291,76.544
1_4,trade,101,5978,15:45:54.1464880,15:45:54.1468610,0.373,77.367,76.994
1_7,trade,1,343,15:45:54.1465789,15:45:54.1468790,0.3001,77.385,77.0849
1_6,trade,1,339,15:45:54.1465930,15:45:54.1468860,0.293,77.392,77.099
1_5,trade,19,1297,15:45:54.1466101,15:45:54.1468970,0.2869,77.403,77.1161
1_3,trade,65,4106,15:45:54.1466610,15:45:54.1469160,0.255,77.422,77.167
1_1,trade,172,9736,15:45:54.1466309,15:45:54.1469440,0.3131,77.45,77.1369
1_2,trade,184,10373,15:45:54.1467000,15:45:54.1469560,0.256,77.462,77.206
1_0,trade,687,37467,15:45:54.1465260,15:45:54.1469910,0.465,77.497,77.032
1_5,nbbo,27,1599,15:45:54.3942030,15:45:54.3950170,0.814,77.6651,76.8511
1_3,nbbo,176,8895,15:45:54.3942960,15:45:54.3950170,0.721,77.6651,76.9441
1_1,nbbo,220,11079,15:45:54.3942500,15:45:54.3950840,0.834,77.7321,76.8981
1_4,nbbo,66,3537,15:45:54.3940360,15:45:54.3950900,1.054,77.7381,76.6841
1_6,nbbo,4,469,15:45:54.3941739,15:45:54.3950910,0.9171,77.7391,76.822
1_2,nbbo,304,15167,15:45:54.3943409,15:45:54.3950970,0.7561,77.7451,76.989
1_0,nbbo,857,41819,15:45:54.3940959,15:45:54.3950970,1.0011,77.7451,76.744
1_6,trade,2,382,15:45:54.3959119,15:45:54.3963960,0.4841,78.586,78.1019
1_3,trade,109,6340,15:45:54.3960050,15:45:54.3964100,0.405,78.6,78.195
1_1,trade,144,8398,15:45:54.3959659,15:45:54.3964150,0.4491,78.605,78.1559
1_0,trade,354,19385,15:45:54.3958609,15:45:54.3964200,0.5591,78.61,78.0509
1_5,trade,13,1045,15:45:54.3959379,15:45:54.3964270,0.4891,78.617,78.1279
1_4,trade,25,1628,15:45:54.3958189,15:45:54.3964320,0.6131,78.622,78.0089
1_2,trade,226,12709,15:45:54.3960469,15:45:54.3964370,0.3901,78.627,78.2369
1_4,nbbo,198,9983,15:45:54.6454790,15:45:54.6465970,1.118,78.197,77.079
1_6,nbbo,27,1615,15:45:54.6459260,15:45:54.6466330,0.707,78.233,77.526
1_7,nbbo,9,715,15:45:54.6458879,15:45:54.6466090,0.7211,78.209,77.4879
1_5,nbbo,82,4361,15:45:54.6459669,15:45:54.6466290,0.6621,78.229,77.5669
1_3,nbbo,452,22559,15:45:54.6461469,15:45:54.6467440,0.5971,78.344,77.7469
1_1,nbbo,707,35215,15:45:54.6460500,15:45:54.6467660,0.716,78.366,77.65
1_2,nbbo,753,36693,15:45:54.6462470,15:45:54.6468320,0.585,78.432,77.847
1_0,nbbo,4591,223021,15:45:54.6456130,15:45:54.6474750,1.862,79.075,77.213
1_6,trade,4,515,15:45:54.6478659,15:45:54.6481420,0.2761,78.3391,78.063
1_5,trade,89,5322,15:45:54.6478850,15:45:54.6481570,0.272,78.3541,78.0821
1_4,trade,97,5515,15:45:54.6477650,15:45:54.6481610,0.396,78.3581,77.9621
1_1,trade,344,20584,15:45:54.6479119,15:45:54.6482120,0.3001,78.4091,78.109
1_3,trade,237,13990,15:45:54.6479520,15:45:54.6482320,0.28,78.4291,78.1491
1_2,trade,505,28611,15:45:54.6479830,15:45:54.6482870,0.304,78.4841,78.1801
1_0,trade,980,55105,15:45:54.6478040,15:45:54.6482970,0.493,78.4941,78.0011
1_4,nbbo,149,7641,15:45:54.8930410,15:45:54.8935930,0.552,64.4211,63.8691
1_7,nbbo,1,313,15:45:54.8931339,15:45:54.8935940,0.4601,64.4221,63.962
1_6,nbbo,1,315,15:45:54.8931459,15:45:54.8936000,0.4541,64.4281,63.974
1_3,nbbo,141,7211,15:45:54.8932060,15:45:54.8936630,0.457,64.4911,64.0341
1_1,nbbo,308,15541,15:45:54.8931810,15:45:54.8936670,0.486,64.4951,64.0091
1_5,nbbo,39,2231,15:45:54.8931610,15:45:54.8936720,0.511,64.5001,63.9891
1_2,nbbo,398,19591,15:45:54.8932280,15:45:54.8936780,0.45,64.5061,64.0561
1_0,nbbo,1249,60893,15:45:54.8930850,15:45:54.8937340,0.649,64.5621,63.9131
1_4,trade,80,4713,15:45:54.8942360,15:45:54.8945740,0.338,64.514,64.176
1_6,trade,1,339,15:45:54.8943260,15:45:54.8945970,0.271,64.537,64.266
1_5,trade,16,1147,15:45:54.8943449,15:45:54.8946040,0.2591,64.544,64.2849
1_1,trade,235,13416,15:45:54.8943669,15:45:54.8946440,0.2771,64.584,64.3069
1_3,trade,116,6740,15:45:54.8943989,15:45:54.8946670,0.2681,64.607,64.3389
1_0,trade,552,31029,15:45:54.8942790,15:45:54.8946630,0.384,64.603,64.219
1_2,trade,188,10297,15:45:54.8944240,15:45:54.8946870,0.263,64.627,64.364
1_5,nbbo,34,1945,15:45:55.1426950,15:45:55.1429960,0.301,84.361,84.06
1_7,nbbo,6,565,15:45:55.1426639,15:45:55.1430390,0.3751,84.404,84.0289
1_3,nbbo,211,10557,15:45:55.1427449,15:45:55.1430690,0.3241,84.434,84.1099
1_1,nbbo,195,9873,15:45:55.1427178,15:45:55.1430720,0.3542,84.437,84.0828
1_6,nbbo,5,517,15:45:55.1426779,15:45:55.1430680,0.3901,84.433,84.0429
1_2,nbbo,350,17167,15:45:55.1427709,15:45:55.1430770,0.3061,84.442,84.1359
1_4,nbbo,98,5079,15:45:55.1425770,15:45:55.1430720,0.495,84.437,83.942
1_0,nbbo,1094,53315,15:45:55.1426140,15:45:55.1431020,0.488,84.467,83.979
1_4,trade,67,4023,15:45:55.1434460,15:45:55.1437210,0.275,84.349,84.074
1_7,trade,2,382,15:45:55.1435129,15:45:55.1437320,0.2191,84.36,84.1409
1_6,trade,2,386,15:45:55.1435250,15:45:55.1437370,0.212,84.365,84.153
1_5,trade,44,2791,15:45:55.1435399,15:45:55.1437510,0.2111,84.379,84.1679
1_1,trade,83,4786,15:45:55.1435579,15:45:55.1453900,1.8321,86.018,84.1859
1_3,trade,155,9101,15:45:55.1435760,15:45:55.1454030,1.827,86.031,84.204
1_0,trade,479,26431,15:45:55.1434699,15:45:55.1454020,1.9321,86.03,84.0979
1_2,trade,238,13144,15:45:55.1435999,15:45:55.1454300,1.8301,86.058,84.2279
1_5,nbbo,40,2259,15:45:55.3960939,15:45:55.3966520,0.5581,97.8389,97.2808
1_4,nbbo,251,12635,15:45:55.3956650,15:45:55.3966340,0.969,97.8209,96.8519
1_6,nbbo,3,413,15:45:55.3960679,15:45:55.3966460,0.5781,97.8329,97.2548
1_7,nbbo,4,463,15:45:55.3960429,15:45:55.3966800,0.6371,97.8669,97.2298
1_3,nbbo,553,27435,15:45:55.3962470,15:45:55.3968290,0.582,98.0159,97.4339
1_1,nbbo,1390,68643,15:45:55.3961650,15:45:55.3968580,0.693,98.0449,97.3519
1_2,nbbo,1177,57389,15:45:55.3963260,15:45:55.3968930,0.567,98.0799,97.5129
1_5,trade,20,1487,15:45:55.3991889,15:45:55.4002810,1.0921,98.9421,97.85
1_4,trade,195,12106,15:45:55.3988879,15:45:55.4002910,1.4031,98.9521,97.549
1_6,trade,3,441,15:45:55.3991700,15:45:55.4002940,1.124,98.9551,97.8311
1_3,trade,455,27084,15:45:55.3992969,15:45:55.4003190,1.0221,98.9801,97.958
1_1,trade,997,60084,15:45:55.3992230,15:45:55.4003900,1.167,99.0511,97.8841
1_2,trade,1027,60797,15:45:55.3993480,15:45:55.4004340,1.086,99.0951,98.0091
1_0,nbbo,8441,410653,15:45:55.3957750,15:45:55.4007800,5.005,101.9669,96.9619
1_0,trade,4344,257486,15:45:55.3989549,15:45:55.4013190,2.3641,99.9801,97.616
1_4,nbbo,513,25489,15:45:55.6462500,15:45:55.6472970,1.047,66.7341,65.6871
1_5,nbbo,90,4719,15:45:55.6466850,15:45:55.6473200,0.635,66.7571,66.1221
1_7,nbbo,12,859,15:45:55.6466300,15:45:55.6473110,0.681,66.7481,66.0671
1_6,nbbo,10,765,15:45:55.6466560,15:45:55.6473260,0.67,66.7631,66.0931
1_3,nbbo,1368,67171,15:45:55.6468729,15:45:55.6474900,0.6171,66.9271,66.31
1_1,nbbo,1823,89999,15:45:55.6467640,15:45:55.6475260,0.762,66.9631,66.2011
1_2,nbbo,1879,91983,15:45:55.6469838,15:45:55.6475520,0.5682,66.9891,66.4209
1_0,nbbo,9669,470391,15:45:55.6463680,15:45:55.6482110,1.843,67.6481,65.8051
1_4,trade,239,13758,15:45:55.6484879,15:45:55.6489050,0.4171,65.7921,65.375
1_5,trade,22,1552,15:45:55.6486409,15:45:55.6489150,0.2741,65.8021,65.528
1_6,trade,8,702,15:45:55.6486269,15:45:55.6489200,0.2931,65.8071,65.514
1_7,trade,4,478,15:45:55.6486140,15:45:55.6489170,0.303,65.8041,65.5011
1_1,trade,741,42481,15:45:55.6486610,15:45:55.6513080,2.647,68.1951,65.5481
1_2,trade,684,38325,15:45:55.6487430,15:45:55.6513140,2.571,68.2011,65.6301
1_3,trade,623,36468,15:45:55.6487030,15:45:55.6513180,2.615,68.2051,65.5901
1_0,trade,2154,121783,15:45:55.6485269,15:45:55.6514740,2.9471,68.3611,65.414
1_4,nbbo,407,20313,15:45:55.8953720,15:45:55.8963750,1.003,83.563,82.56
1_7,nbbo,8,677,15:45:55.8956550,15:45:55.8964250,0.77,83.613,82.843
1_6,nbbo,30,1757,15:45:55.8956899,15:45:55.8964180,0.7281,83.606,82.8779
1_5,nbbo,96,5003,15:45:55.8957290,15:45:55.8964060,0.677,83.594,82.917
1_1,nbbo,739,36683,15:45:55.8957910,15:45:55.8965520,0.761,83.74,82.979
1_3,nbbo,581,28821,15:45:55.8958900,15:45:55.8965690,0.679,83.757,83.078
1_2,nbbo,752,36653,15:45:55.8959669,15:45:55.8966270,0.6601,83.815,83.1549
1_0,nbbo,2737,133319,15:45:55.8954851,15:45:55.8969300,1.4449,84.118,82.6731
1_7,trade,4,484,15:45:55.8984639,15:45:55.8988720,0.4081,84.3081,83.9
1_5,trade,46,2988,15:45:55.8985109,15:45:55.8988890,0.3781,84.3251,83.947
1_6,trade,6,677,15:45:55.8984859,15:45:55.8988950,0.4091,84.3311,83.922
1_4,trade,445,25131,15:45:55.8982950,15:45:55.8989030,0.608,84.3391,83.7311
1_1,trade,415,22844,15:45:55.8985429,15:45:55.8989620,0.4191,84.3981,83.979
1_3,trade,414,24464,15:45:55.8985959,15:45:55.8989840,0.3881,84.4201,84.032
1_2,trade,517,29360,15:45:55.8986519,15:45:55.8990040,0.3521,84.4401,84.088
1_0,trade,1109,61073,15:45:55.8983690,15:45:55.8990680,0.699,84.5041,83.8051
1_5,nbbo,22,1361,15:45:56.1429179,15:45:56.1432680,0.3501,73.3341,72.984
1_4,nbbo,160,8189,15:45:56.1427550,15:45:56.1433080,0.553,73.3741,72.8211
1_6,nbbo,1,315,15:45:56.1428980,15:45:56.1433130,0.415,73.3791,72.9641
1_7,nbbo,3,413,15:45:56.1428820,15:45:56.1433010,0.419,73.3671,72.9481
1_1,nbbo,542,27133,15:45:56.1429460,15:45:56.1433390,0.393,73.4051,73.0121
1_3,nbbo,544,27119,15:45:56.1429899,15:45:56.1433600,0.3701,73.4261,73.056
1_2,nbbo,474,23269,15:45:56.1430339,15:45:56.1433880,0.3541,73.4541,73.1
1_0,nbbo,1585,77479,15:45:56.1428089,15:45:56.1434790,0.6701,73.5451,72.875
1_4,trade,98,5904,15:45:56.1441440,15:45:56.1446850,0.541,73.792,73.251
1_7,trade,2,405,15:45:56.1442829,15:45:56.1447040,0.4211,73.811,73.3899
1_6,trade,1,337,15:45:56.1443039,15:45:56.1447090,0.4051,73.816,73.4109
1_5,trade,13,1020,15:45:56.1443289,15:45:56.1446990,0.3701,73.806,73.4359
1_2,trade,263,14656,15:45:56.1444790,15:45:56.1447820,0.303,73.889,73.586
1_3,trade,303,17264,15:45:56.1444279,15:45:56.1447930,0.3651,73.9,73.5349
1_1,trade,393,22505,15:45:56.1443680,15:45:56.1448150,0.447,73.922,73.475
1_0,trade,681,37692,15:45:56.1442009,15:45:56.1448250,0.6241,73.932,73.3079
1_4,nbbo,235,11947,15:45:56.3953759,15:45:56.3962650,0.8891,62.9421,62.053
1_7,nbbo,20,1245,15:45:56.3957250,15:45:56.3962670,0.542,62.9441,62.4021
1_6,nbbo,4,463,15:45:56.3957500,15:45:56.3963050,0.555,62.9821,62.4271
1_5,nbbo,33,1885,15:45:56.3957760,15:45:56.3963140,0.538,62.9911,62.4531
1_3,nbbo,606,29969,15:45:56.3959189,15:45:56.3964090,0.4901,63.0861,62.596
1_1,nbbo,1004,49765,15:45:56.3958410,15:45:56.3964530,0.612,63.1301,62.5181
1_2,nbbo,814,39949,15:45:56.3959929,15:45:56.3964720,0.4791,63.1491,62.67
1_6,trade,1,331,15:45:56.3976939,15:45:56.4001090,2.4151,65.0541,62.639
1_5,trade,11,905,15:45:56.3977230,15:45:56.4001200,2.397,65.0651,62.6681
1_0,nbbo,6973,339223,15:45:56.3954830,15:45:56.4001390,4.656,66.8161,62.1601
1_4,trade,166,10069,15:45:56.3974649,15:45:56.4001400,2.6751,65.0851,62.41
1_3,trade,356,20218,15:45:56.3977999,15:45:56.4001720,2.3721,65.1171,62.745
1_1,trade,305,18136,15:45:56.3977570,15:45:56.4001760,2.419,65.1211,62.7021
1_2,trade,359,20885,15:45:56.3978449,15:45:56.4001810,2.3361,65.1261,62.79
1_0,trade,1689,97893,15:45:56.3975140,15:45:56.4004060,2.892,65.3511,62.4591
1_4,nbbo,419,20981,15:45:56.6461739,15:45:56.6474740,1.3001,73.163,71.8629
1_6,nbbo,30,1765,15:45:56.6467500,15:45:56.6475040,0.754,73.193,72.439
1_5,nbbo,79,4163,15:45:56.6467939,15:45:56.6475090,0.7151,73.198,72.4829
1_7,nbbo,1,315,15:45:56.6467099,15:45:56.6474870,0.7771,73.176,72.3989
1_3,nbbo,801,39099,15:45:56.6470389,15:45:56.6476180,0.5791,73.307,72.7279
1_2,nbbo,1126,55051,15:45:56.6471409,15:45:56.6476770,0.5361,73.366,72.8299
1_1,nbbo,1460,72197,15:45:56.6469049,15:45:56.6477170,0.8121,73.406,72.5939
1_0,nbbo,8089,394245,15:45:56.6463459,15:45:56.6486060,2.2601,74.295,72.0349
1_5,trade,29,1995,15:45:56.6490709,15:45:56.6494020,0.3311,73.3701,73.039
1_4,trade,176,10062,15:45:56.6489229,15:45:56.6494110,0.4881,73.3791,72.891
1_6,trade,2,382,15:45:56.6490539,15:45:56.6494150,0.3611,73.3831,73.022
1_3,trade,429,23770,15:45:56.6491480,15:45:56.6494870,0.339,73.4551,73.1161
1_2,trade,522,29548,15:45:56.6491889,15:45:56.6495080,0.3191,73.4761,73.157
1_1,trade,632,36795,15:45:56.6490969,15:45:56.6495150,0.4181,73.4831,73.065
1_0,trade,1499,84196,15:45:56.6489670,15:45:56.6496610,0.694,73.6291,72.9351
1_7,nbbo,5,515,15:45:56.8930589,15:45:56.8935580,0.4991,76.605,76.1059
1_2,nbbo,467,23095,15:45:56.8931889,15:45:56.8935780,0.3891,76.625,76.2359
1_3,nbbo,177,9095,15:45:56.8931610,15:45:56.8936160,0.455,76.663,76.208
1_6,nbbo,4,465,15:45:56.8930759,15:45:56.8936180,0.5421,76.665,76.1229
1_5,nbbo,23,1395,15:45:56.8930919,15:45:56.8936270,0.5351,76.674,76.1389
1_0,nbbo,1251,61247,15:45:56.8930050,15:45:56.8936270,0.622,76.674,76.052
1_4,nbbo,220,11065,15:45:56.8929589,15:45:56.8936330,0.6741,76.68,76.0059
1_1,nbbo,763,38227,15:45:56.8931179,15:45:56.8936730,0.5551,76.72,76.1649
1_6,trade,1,339,15:45:56.8941810,15:45:56.8944810,0.3,76.601,76.301
1_0,trade,373,20328,15:45:56.8941500,15:45:56.8945050,0.355,76.625,76.27
1_4,trade,86,5042,15:45:56.8941190,15:45:56.8945110,0.392,76.631,76.239
1_5,trade,6,641,15:45:56.8941959,15:45:56.8944990,0.3031,76.619,76.3159
1_3,trade,122,7252,15:45:56.8942680,15:45:56.8945190,0.251,76.639,76.388
1_2,trade,289,16128,15:45:56.8942900,15:45:56.8945800,0.29,76.7,76.41
1_1,trade,660,37188,15:45:56.8942200,15:45:56.8946870,0.467,76.807,76.34
1_5,nbbo,23,1403,15:45:57.1441020,15:45:57.1445590,0.457,75.075,74.618
1_7,nbbo,4,459,15:45:57.1440479,15:45:57.1445700,0.5221,75.086,74.5639
1_3,nbbo,275,13799,15:45:57.1442059,15:45:57.1446080,0.4021,75.124,74.7219
1_4,nbbo,110,5699,15:45:57.1438680,15:45:57.1446090,0.741,75.125,74.384
1_6,nbbo,2,365,15:45:57.1440749,15:45:57.1446170,0.5421,75.133,74.5909
1_1,nbbo,452,22491,15:45:57.1441411,15:45:57.1473430,3.2019,77.859,74.6571
1_6,trade,7,678,15:45:57.1457650,15:45:57.1473630,1.598,76.9811,75.3831
1_5,trade,21,1438,15:45:57.1457910,15:45:57.1473730,1.582,76.9911,75.4091
1_4,trade,118,7243,15:45:57.1456209,15:45:57.1473880,1.7671,77.0061,75.239
1_2,nbbo,382,18777,15:45:57.1442530,15:45:57.1474050,3.152,77.921,74.769
1_1,trade,217,12122,15:45:57.1458210,15:45:57.1474390,1.618,77.0571,75.4391
1_3,trade,291,16346,15:45:57.1458670,15:45:57.1474440,1.577,77.0621,75.4851
1_2,trade,254,14076,15:45:57.1459160,15:45:57.1475140,1.598,77.1321,75.5341
1_0,nbbo,1586,77593,15:45:57.1439420,15:45:57.1475920,3.65,78.108,74.458
1_0,trade,649,36263,15:45:57.1456849,15:45:57.1477690,2.0841,77.3871,75.303
1_5,nbbo,70,3735,15:45:57.3927210,15:45:57.3930590,0.338,100.5151,100.1771
1_6,nbbo,24,1449,15:45:57.3927030,15:45:57.3930580,0.355,100.5141,100.1591
1_1,nbbo,475,23573,15:45:57.3927449,15:45:57.3930870,0.3421,100.5431,100.201
1_4,nbbo,178,9019,15:45:57.3925639,15:45:57.3930880,0.5241,100.5441,100.02
1_3,nbbo,297,14855,15:45:57.3927810,15:45:57.3930920,0.311,100.5481,100.2371
1_7,nbbo,19,1205,15:45:57.3926870,15:45:57.3930950,0.408,100.5511,100.1431
1_2,nbbo,355,17543,15:45:57.3928149,15:45:57.3930940,0.2791,100.5501,100.271
1_0,nbbo,2191,106869,15:45:57.3926101,15:45:57.3932760,0.6659,100.7321,100.0662
1_7,trade,6,627,15:45:57.3937929,15:45:57.3940430,0.2501,100.9091,100.659
1_4,trade,82,4962,15:45:57.3936269,15:45:57.3940280,0.4011,100.8941,100.493
1_5,trade,28,1907,15:45:57.3938280,15:45:57.3940550,0.227,100.9211,100.6941
1_3,trade,214,12331,15:45:57.3938709,15:45:57.3940710,0.2001,100.9371,100.737
1_6,trade,11,839,15:45:57.3938129,15:45:57.3940780,0.2651,100.9441,100.679
1_1,trade,257,14721,15:45:57.3938449,15:45:57.3941830,0.3381,101.0491,100.711
1_2,trade,179,10183,15:45:57.3938950,15:45:57.3941920,0.297,101.0581,100.7611
1_0,trade,539,30547,15:45:57.3936490,15:45:57.3942210,0.572,101.0871,100.5151
1_4,nbbo,247,12419,15:45:57.6423580,15:45:57.6427300,0.372,70.522,70.15
1_6,nbbo,73,3863,15:45:57.6424569,15:45:57.6427610,0.3041,70.553,70.2489
1_7,nbbo,33,1907,15:45:57.6424420,15:45:57.6427590,0.317,70.551,70.234
1_3,nbbo,349,17327,15:45:57.6425279,15:45:57.6427900,0.2621,70.582,70.3199
1_5,nbbo,142,7335,15:45:57.6424749,15:45:57.6428110,0.3361,70.603,70.2669
1_0,nbbo,1577,76955,15:45:57.6423929,15:45:57.6428970,0.5041,70.689,70.1849
1_1,nbbo,521,25889,15:45:57.6424959,15:45:57.6429090,0.4131,70.701,70.2879
1_2,nbbo,580,28629,15:45:57.6425529,15:45:57.6429660,0.4131,70.758,70.3449
1_6,trade,22,1567,15:45:57.6432690,15:45:57.6434410,0.172,70.239,70.067
1_5,trade,67,4420,15:45:57.6432810,15:45:57.6434490,0.168,70.247,70.079
1_1,trade,152,8616,15:45:57.6432969,15:45:57.6434670,0.1701,70.265,70.0949
1_0,trade,663,36534,15:45:57.6432359,15:45:57.6434930,0.2571,70.291,70.0339
1_2,trade,229,13562,15:45:57.6433309,15:45:57.6435410,0.2101,70.339,70.1289
1_3,trade,225,12566,15:45:57.6433129,15:45:57.6435440,0.2311,70.342,70.1109
1_4,trade,57,3672,15:45:57.6432180,15:45:57.6439490,0.731,70.747,70.016
1_6,nbbo,4,467,15:45:57.8951350,15:45:57.8957640,0.629,85.0042,84.3752
1_5,nbbo,36,2053,15:45:57.8951640,15:45:57.8958270,0.663,85.0672,84.4042
1_4,nbbo,192,9669,15:45:57.8949000,15:45:57.8958320,0.932,85.0722,84.1402
1_7,nbbo,2,365,15:45:57.8951079,15:45:57.8958380,0.7301,85.0782,84.3481
1_1,nbbo,377,18905,15:45:57.8952078,15:45:57.8970380,1.8302,86.2782,84.448
1_3,nbbo,288,14339,15:45:57.8952629,15:45:57.8970570,1.7941,86.2972,84.5031
1_2,nbbo,450,22123,15:45:57.8953140,15:45:57.8970620,1.748,86.3022,84.5542
1_0,nbbo,2224,107959,15:45:57.8949790,15:45:57.8970660,2.087,86.3062,84.2192
1_6,trade,6,626,15:45:57.8979899,15:45:57.8983060,0.3161,86.299,85.9829
1_3,trade,132,7712,15:45:57.8980620,15:45:57.8983270,0.265,86.32,86.055
1_4,trade,81,4999,15:45:57.8976269,15:45:57.8983320,0.7051,86.325,85.6199
1_1,trade,221,12484,15:45:57.8980349,15:45:57.8983340,0.2991,86.327,86.0279
1_7,trade,2,396,15:45:57.8979210,15:45:57.8983310,0.41,86.324,85.914
1_5,trade,18,1208,15:45:57.8980159,15:45:57.8983370,0.3211,86.33,86.0089
1_0,trade,624,34794,15:45:57.8976789,15:45:57.8983510,0.6721,86.344,85.6719
1_2,trade,224,13214,15:45:57.8980799,15:45:57.8983700,0.2901,86.363,86.0729
1_4,nbbo,141,7253,15:45:58.1476899,15:45:58.1593800,11.6901,89.731,78.0409
1_7,nbbo,11,795,15:45:58.1484539,15:45:58.1594090,10.9551,89.76,78.8049
1_1,nbbo,569,28257,15:45:58.1486000,15:45:58.1594380,10.838,89.789,78.951
1_3,nbbo,332,16443,15:45:58.1486749,15:45:58.1594380,10.7631,89.789,79.0259
1_6,nbbo,13,911,15:45:58.1484899,15:45:58.1594440,10.9541,89.795,78.8409
1_0,nbbo,4711,230075,15:45:58.1478630,15:45:58.1594450,11.582,89.796,78.214
1_6,trade,6,648,15:45:58.1553930,15:45:58.1594490,4.056,88.904,84.848
1_5,nbbo,89,4661,15:45:58.1485308,15:45:58.1594500,10.9192,89.801,78.8818
1_7,trade,10,788,15:45:58.1553750,15:45:58.1594610,4.086,88.916,84.83
1_5,trade,14,1105,15:45:58.1554100,15:45:58.1594530,4.043,88.908,84.865
1_2,nbbo,651,31841,15:45:58.1487630,15:45:58.1594680,10.705,89.819,79.114
1_1,trade,229,13057,15:45:58.1554339,15:45:58.1594890,4.0551,88.944,84.8889
1_3,trade,171,9579,15:45:58.1554699,15:45:58.1595310,4.0611,88.986,84.9249
1_2,trade,265,14816,15:45:58.1555010,15:45:58.1595770,4.076,89.032,84.956
1_4,trade,35,2113,15:45:58.1552590,15:45:58.1595610,4.302,89.016,84.714
1_0,trade,988,55484,15:45:58.1553020,15:45:58.1596410,4.339,89.096,84.757
1_7,nbbo,3,409,15:45:58.3963170,15:45:58.3979050,1.588,98.96,97.372
1_6,nbbo,16,1069,15:45:58.3963609,15:45:58.3980440,1.6831,99.099,97.4159
1_3,nbbo,290,14373,15:45:58.3965629,15:45:58.4010810,4.5181,102.136,97.6179
1_2,nbbo,363,17857,15:45:58.3966450,15:45:58.4011110,4.466,102.166,97.7
1_0,nbbo,2484,121341,15:45:58.3960999,15:45:58.4011170,5.0171,102.172,97.1549
1_1,nbbo,393,19627,15:45:58.3964779,15:45:58.4011230,4.6451,102.178,97.5329
1_5,nbbo,56,3021,15:45:58.3964080,15:45:58.4011290,4.721,102.184,97.463
